cluster,prompt_idx,correct_answer,filter_property,wording_family,nd_baseline,nd_ablated,delta_nd,abs_delta_nd,sign_flip
2,26,proton,positive_charge_atomic,F4_contrast_implicit,5.956902980804443,-0.05739021301269531,-6.014293193817139,6.014293193817139,True
2,274,electron,negative_charge_atomic,F1_direct_implicit,5.05817985534668,2.9307823181152344,-2.1273975372314453,2.1273975372314453,False
2,96,photon,massless_em_mediator,F2_contextual_implicit,5.005096435546875,1.0230627059936523,-3.9820337295532227,3.9820337295532227,False
2,229,proton,positive_charge_atomic,F4_contrast_implicit,6.669107437133789,4.271069049835205,-2.398038387298584,2.398038387298584,False
2,396,neutron,neutral_charge_atomic,F2_contextual_implicit,10.24449348449707,8.130270004272461,-2.1142234802246094,2.1142234802246094,False
2,278,photon,massless_em_mediator,F3_process_implicit,4.563709259033203,2.034290313720703,-2.5294189453125,2.5294189453125,False
2,409,proton,positive_charge_atomic,F1_direct_implicit,5.888552665710449,-1.0807247161865234,-6.969277381896973,6.969277381896973,True
2,175,neutron,nuclear_stability_provider,F3_process_implicit,9.225187301635742,2.036892890930176,-7.188294410705566,7.188294410705566,False
2,194,proton,positive_charge_atomic,F2_contextual_implicit,7.355550289154053,9.299873352050781,1.9443230628967285,1.9443230628967285,False
2,343,neutron,neutral_charge_atomic,F1_direct_implicit,6.9425201416015625,2.5213069915771484,-4.421213150024414,4.421213150024414,False
2,186,photon,em_quantum,F4_contrast_implicit,2.1360244750976562,-0.8672761917114258,-3.003300666809082,3.003300666809082,True
2,264,photon,massless_em_mediator,F1_direct_implicit,7.087494373321533,-0.7434844970703125,-7.830978870391846,7.830978870391846,True
2,301,neutron,nuclear_stability_provider,F1_direct_implicit,8.724493980407715,3.31032657623291,-5.414167404174805,5.414167404174805,False
2,150,proton,positive_charge_atomic,F2_contextual_implicit,10.114629745483398,6.44196891784668,-3.6726608276367188,3.6726608276367188,False
2,136,neutron,nuclear_stability_provider,F4_contrast_implicit,-0.008975982666015625,3.4264698028564453,3.435445785522461,3.435445785522461,False
2,270,neutron,nuclear_stability_provider,F4_contrast_implicit,8.278087615966797,0.5580282211303711,-7.720059394836426,7.720059394836426,False
2,415,proton,positive_charge_atomic,F2_contextual_implicit,1.4892148971557617,0.19248390197753906,-1.2967309951782227,1.2967309951782227,False
2,283,neutron,nuclear_stability_provider,F2_contextual_implicit,6.504840850830078,5.3908867835998535,-1.1139540672302246,1.1139540672302246,False
2,444,electron,negative_charge_atomic,F2_contextual_implicit,7.047216415405273,5.635495185852051,-1.4117212295532227,1.4117212295532227,False
2,318,photon,em_quantum,F1_direct_implicit,6.9131340980529785,0.6414031982421875,-6.271730899810791,6.271730899810791,False
2,30,proton,positive_charge_atomic,F2_contextual_implicit,6.950613021850586,4.853873252868652,-2.0967397689819336,2.0967397689819336,False
2,106,neutron,neutral_charge_atomic,F4_contrast_implicit,11.575380325317383,7.600720405578613,-3.9746599197387695,3.9746599197387695,False
2,42,electron,negative_charge_atomic,F3_process_implicit,9.422890663146973,4.3386640548706055,-5.084226608276367,5.084226608276367,False
2,381,neutron,neutral_charge_atomic,F2_contextual_implicit,6.245100975036621,2.1291284561157227,-4.115972518920898,4.115972518920898,False
2,294,photon,massless_em_mediator,F3_process_implicit,6.348578929901123,1.3834342956542969,-4.965144634246826,4.965144634246826,False
2,17,photon,em_quantum,F3_process_implicit,2.0338540077209473,3.604074716567993,1.570220708847046,1.570220708847046,False
2,303,neutron,neutral_charge_atomic,F3_process_implicit,5.992436408996582,0.06065559387207031,-5.931780815124512,5.931780815124512,False
2,273,neutron,neutral_charge_atomic,F1_direct_implicit,9.55502700805664,3.8533706665039062,-5.701656341552734,5.701656341552734,False
2,190,neutron,nuclear_stability_provider,F2_contextual_implicit,6.386948108673096,0.7021026611328125,-5.684845447540283,5.684845447540283,False
2,329,photon,em_quantum,F2_contextual_implicit,4.773547649383545,0.1729574203491211,-4.600590229034424,4.600590229034424,False
2,77,photon,em_quantum,F3_process_implicit,1.7706809043884277,0.255096435546875,-1.5155844688415527,1.5155844688415527,False
2,145,photon,em_quantum,F4_contrast_implicit,5.520802021026611,-1.9398517608642578,-7.460653781890869,7.460653781890869,True
2,24,electron,negative_charge_atomic,F2_contextual_implicit,6.285321235656738,1.2651939392089844,-5.020127296447754,5.020127296447754,False
2,33,proton,positive_charge_atomic,F1_direct_implicit,7.407322406768799,5.919445037841797,-1.487877368927002,1.487877368927002,False
2,184,neutron,neutral_charge_atomic,F4_contrast_implicit,12.577644348144531,10.47109317779541,-2.106551170349121,2.106551170349121,False
2,350,photon,em_quantum,F4_contrast_implicit,6.851618766784668,0.42171573638916016,-6.429903030395508,6.429903030395508,False
2,154,neutron,neutral_charge_atomic,F2_contextual_implicit,9.6080322265625,3.98966646194458,-5.61836576461792,5.61836576461792,False
2,135,proton,positive_charge_atomic,F3_process_implicit,4.374845504760742,1.9872512817382812,-2.387594223022461,2.387594223022461,False
2,353,proton,positive_charge_atomic,F1_direct_implicit,6.467883586883545,3.5875449180603027,-2.880338668823242,2.880338668823242,False
2,244,proton,positive_charge_atomic,F2_contextual_implicit,3.062570571899414,2.4246559143066406,-0.6379146575927734,0.6379146575927734,False
2,268,proton,positive_charge_atomic,F4_contrast_implicit,2.1524438858032227,-3.611170768737793,-5.763614654541016,5.763614654541016,True
2,195,photon,massless_em_mediator,F2_contextual_implicit,5.000700950622559,-1.4204206466674805,-6.421121597290039,6.421121597290039,True
2,290,neutron,neutral_charge_atomic,F4_contrast_implicit,4.4724884033203125,4.66535758972168,0.1928691864013672,0.1928691864013672,False
2,169,electron,negative_charge_atomic,F2_contextual_implicit,6.061308860778809,2.7892274856567383,-3.2720813751220703,3.2720813751220703,False
2,138,neutron,neutral_charge_atomic,F1_direct_implicit,11.051237106323242,5.397215843200684,-5.654021263122559,5.654021263122559,False
2,304,electron,negative_charge_atomic,F2_contextual_implicit,5.03150749206543,0.7484884262084961,-4.283019065856934,4.283019065856934,False
2,54,electron,negative_charge_atomic,F2_contextual_implicit,7.50752067565918,3.2409772872924805,-4.266543388366699,4.266543388366699,False
2,289,proton,positive_charge_atomic,F1_direct_implicit,6.3106584548950195,-4.067391395568848,-10.378049850463867,10.378049850463867,True
2,140,electron,negative_charge_atomic,F3_process_implicit,7.663926124572754,3.3960342407226562,-4.267891883850098,4.267891883850098,False
2,31,electron,negative_charge_atomic,F1_direct_implicit,7.396416664123535,6.338978290557861,-1.0574383735656738,1.0574383735656738,False
2,425,neutron,nuclear_stability_provider,F2_contextual_implicit,3.098389148712158,2.57729434967041,-0.521094799041748,0.521094799041748,False
2,165,photon,massless_em_mediator,F4_contrast_implicit,7.2028889656066895,2.967972755432129,-4.2349162101745605,4.2349162101745605,False
2,358,photon,em_quantum,F3_process_implicit,6.532500267028809,0.5538568496704102,-5.978643417358398,5.978643417358398,False
3,428,electron,negative_charge_atomic,F3_process_implicit,7.757148742675781,0.8544454574584961,-6.902703285217285,6.902703285217285,False
3,402,photon,massless_em_mediator,F2_contextual_implicit,3.736097812652588,-0.6051187515258789,-4.341216564178467,4.341216564178467,True
3,286,photon,massless_em_mediator,F2_contextual_implicit,6.036512851715088,0.8426790237426758,-5.193833827972412,5.193833827972412,False
3,187,neutron,neutral_charge_atomic,F1_direct_implicit,6.587135314941406,0.2344350814819336,-6.352700233459473,6.352700233459473,False
3,170,neutron,neutral_charge_atomic,F2_contextual_implicit,9.182068824768066,1.2083768844604492,-7.973691940307617,7.973691940307617,False
3,309,electron,negative_charge_atomic,F3_process_implicit,10.942475318908691,2.662991523742676,-8.279483795166016,8.279483795166016,False
3,62,photon,em_quantum,F2_contextual_implicit,2.869659423828125,-1.4405603408813477,-4.310219764709473,4.310219764709473,True
3,134,neutron,neutral_charge_atomic,F2_contextual_implicit,9.455825805664062,3.4557108879089355,-6.000114917755127,6.000114917755127,False
3,64,proton,positive_charge_atomic,F3_process_implicit,3.37088942527771,1.8966693878173828,-1.4742200374603271,1.4742200374603271,False
3,259,electron,negative_charge_atomic,F4_contrast_implicit,6.56578254699707,-0.5465641021728516,-7.112346649169922,7.112346649169922,True
3,67,photon,em_quantum,F4_contrast_implicit,6.686615943908691,-0.24969196319580078,-6.936307907104492,6.936307907104492,True
3,200,proton,positive_charge_atomic,F2_contextual_implicit,1.974212646484375,0.7151737213134766,-1.2590389251708984,1.2590389251708984,False
3,152,proton,positive_charge_atomic,F2_contextual_implicit,6.780911445617676,2.6967220306396484,-4.084189414978027,4.084189414978027,False
3,308,electron,negative_charge_atomic,F4_contrast_implicit,5.525392532348633,1.6659269332885742,-3.8594655990600586,3.8594655990600586,False
3,153,neutron,neutral_charge_atomic,F1_direct_implicit,6.354726314544678,-1.0617084503173828,-7.4164347648620605,7.4164347648620605,True
3,247,photon,massless_em_mediator,F1_direct_implicit,5.987273216247559,-1.4214305877685547,-7.408703804016113,7.408703804016113,True
3,363,neutron,neutral_charge_atomic,F2_contextual_implicit,12.417594909667969,4.682328224182129,-7.73526668548584,7.73526668548584,False
3,71,proton,positive_charge_atomic,F2_contextual_implicit,6.680458068847656,2.2820215225219727,-4.398436546325684,4.398436546325684,False
3,339,neutron,neutral_charge_atomic,F1_direct_implicit,8.576652526855469,2.5249757766723633,-6.0516767501831055,6.0516767501831055,False
3,397,electron,negative_charge_atomic,F3_process_implicit,7.638592720031738,2.205097198486328,-5.43349552154541,5.43349552154541,False
3,86,neutron,nuclear_stability_provider,F4_contrast_implicit,10.538253784179688,1.8266706466674805,-8.711583137512207,8.711583137512207,False
3,376,electron,negative_charge_atomic,F2_contextual_implicit,4.905244827270508,1.7107763290405273,-3.1944684982299805,3.1944684982299805,False
3,352,neutron,nuclear_stability_provider,F3_process_implicit,6.511344909667969,0.2908916473388672,-6.220453262329102,6.220453262329102,False
3,46,neutron,neutral_charge_atomic,F1_direct_implicit,10.675970077514648,-2.8036365509033203,-13.479606628417969,13.479606628417969,True
3,69,photon,em_quantum,F3_process_implicit,3.0596303939819336,-0.0943746566772461,-3.1540050506591797,3.1540050506591797,True
3,307,photon,massless_em_mediator,F3_process_implicit,5.322044849395752,1.6529903411865234,-3.6690545082092285,3.6690545082092285,False
3,332,photon,em_quantum,F3_process_implicit,4.137260437011719,2.1884403228759766,-1.9488201141357422,1.9488201141357422,False
3,79,photon,massless_em_mediator,F4_contrast_implicit,8.820823669433594,-0.47713661193847656,-9.29796028137207,9.29796028137207,True
3,302,neutron,neutral_charge_atomic,F3_process_implicit,10.096578598022461,1.8008975982666016,-8.29568099975586,8.29568099975586,False
3,446,photon,em_quantum,F2_contextual_implicit,1.0662431716918945,-0.8599958419799805,-1.926239013671875,1.926239013671875,True
3,443,photon,massless_em_mediator,F2_contextual_implicit,6.272970676422119,-0.11922264099121094,-6.39219331741333,6.39219331741333,True
3,211,proton,positive_charge_atomic,F3_process_implicit,3.271066665649414,0.6200075149536133,-2.651059150695801,2.651059150695801,False
3,432,photon,em_quantum,F1_direct_implicit,6.171609401702881,-0.7556438446044922,-6.927253246307373,6.927253246307373,True
3,188,photon,massless_em_mediator,F2_contextual_implicit,5.276698589324951,0.16351604461669922,-5.113182544708252,5.113182544708252,False
3,205,proton,positive_charge_atomic,F4_contrast_implicit,1.8281898498535156,0.24468326568603516,-1.5835065841674805,1.5835065841674805,False
3,127,photon,em_quantum,F2_contextual_implicit,6.271827697753906,1.0863819122314453,-5.185445785522461,5.185445785522461,False
3,374,proton,positive_charge_atomic,F3_process_implicit,5.379033088684082,0.7750520706176758,-4.603981018066406,4.603981018066406,False
3,285,neutron,nuclear_stability_provider,F2_contextual_implicit,4.8255414962768555,1.869734764099121,-2.9558067321777344,2.9558067321777344,False
3,240,photon,em_quantum,F2_contextual_implicit,6.824898719787598,0.8360662460327148,-5.988832473754883,5.988832473754883,False
3,334,neutron,nuclear_stability_provider,F4_contrast_implicit,4.362615585327148,1.8355979919433594,-2.527017593383789,2.527017593383789,False
3,35,photon,em_quantum,F3_process_implicit,8.228654861450195,1.6739063262939453,-6.55474853515625,6.55474853515625,False
3,370,electron,negative_charge_atomic,F3_process_implicit,5.737600803375244,1.9081411361694336,-3.8294596672058105,3.8294596672058105,False
3,220,neutron,neutral_charge_atomic,F4_contrast_implicit,11.417694091796875,-0.9110441207885742,-12.32873821258545,12.32873821258545,True
3,440,proton,positive_charge_atomic,F2_contextual_implicit,4.777995586395264,2.4529953002929688,-2.325000286102295,2.325000286102295,False
3,167,photon,massless_em_mediator,F4_contrast_implicit,6.728085041046143,-0.3748588562011719,-7.1029438972473145,7.1029438972473145,True
3,201,photon,em_quantum,F2_contextual_implicit,9.353407859802246,0.8547983169555664,-8.49860954284668,8.49860954284668,False
3,272,neutron,nuclear_stability_provider,F2_contextual_implicit,8.00253963470459,0.34966087341308594,-7.652878761291504,7.652878761291504,False
3,26,proton,positive_charge_atomic,F4_contrast_implicit,5.956902980804443,2.0762224197387695,-3.880680561065674,3.880680561065674,False
3,274,electron,negative_charge_atomic,F1_direct_implicit,5.05817985534668,1.270956039428711,-3.7872238159179688,3.7872238159179688,False
3,96,photon,massless_em_mediator,F2_contextual_implicit,5.005096435546875,0.09928417205810547,-4.9058122634887695,4.9058122634887695,False
3,229,proton,positive_charge_atomic,F4_contrast_implicit,6.669107437133789,1.6373205184936523,-5.031786918640137,5.031786918640137,False
3,396,neutron,neutral_charge_atomic,F2_contextual_implicit,10.24449348449707,3.7506728172302246,-6.493820667266846,6.493820667266846,False
3,278,photon,massless_em_mediator,F3_process_implicit,4.563709259033203,0.9644927978515625,-3.5992164611816406,3.5992164611816406,False
3,409,proton,positive_charge_atomic,F1_direct_implicit,5.888552665710449,2.5985398292541504,-3.290012836456299,3.290012836456299,False
3,175,neutron,nuclear_stability_provider,F3_process_implicit,9.225187301635742,0.1743459701538086,-9.050841331481934,9.050841331481934,False
3,194,proton,positive_charge_atomic,F2_contextual_implicit,7.355550289154053,3.4861373901367188,-3.869412899017334,3.869412899017334,False
3,343,neutron,neutral_charge_atomic,F1_direct_implicit,6.9425201416015625,-1.707651138305664,-8.650171279907227,8.650171279907227,True
3,186,photon,em_quantum,F4_contrast_implicit,2.1360244750976562,-1.754302978515625,-3.8903274536132812,3.8903274536132812,True
3,264,photon,massless_em_mediator,F1_direct_implicit,7.087494373321533,-1.688340187072754,-8.775834560394287,8.775834560394287,True
3,301,neutron,nuclear_stability_provider,F1_direct_implicit,8.724493980407715,-1.3881807327270508,-10.112674713134766,10.112674713134766,True
3,150,proton,positive_charge_atomic,F2_contextual_implicit,10.114629745483398,3.6623029708862305,-6.452326774597168,6.452326774597168,False
3,136,neutron,nuclear_stability_provider,F4_contrast_implicit,-0.008975982666015625,0.6527957916259766,0.6617717742919922,0.6617717742919922,False
3,270,neutron,nuclear_stability_provider,F4_contrast_implicit,8.278087615966797,-0.7733802795410156,-9.051467895507812,9.051467895507812,True
3,415,proton,positive_charge_atomic,F2_contextual_implicit,1.4892148971557617,0.3596925735473633,-1.1295223236083984,1.1295223236083984,False
3,283,neutron,nuclear_stability_provider,F2_contextual_implicit,6.504840850830078,1.9247560501098633,-4.580084800720215,4.580084800720215,False
3,444,electron,negative_charge_atomic,F2_contextual_implicit,7.047216415405273,2.643284797668457,-4.403931617736816,4.403931617736816,False
3,318,photon,em_quantum,F1_direct_implicit,6.9131340980529785,0.3560209274291992,-6.557113170623779,6.557113170623779,False
3,30,proton,positive_charge_atomic,F2_contextual_implicit,6.950613021850586,4.150107383728027,-2.8005056381225586,2.8005056381225586,False
3,106,neutron,neutral_charge_atomic,F4_contrast_implicit,11.575380325317383,1.2018890380859375,-10.373491287231445,10.373491287231445,False
3,42,electron,negative_charge_atomic,F3_process_implicit,9.422890663146973,2.7644405364990234,-6.658450126647949,6.658450126647949,False
3,381,neutron,neutral_charge_atomic,F2_contextual_implicit,6.245100975036621,0.8061428070068359,-5.438958168029785,5.438958168029785,False
3,294,photon,massless_em_mediator,F3_process_implicit,6.348578929901123,0.20087718963623047,-6.147701740264893,6.147701740264893,False
3,17,photon,em_quantum,F3_process_implicit,2.0338540077209473,-0.41158008575439453,-2.445434093475342,2.445434093475342,True
3,303,neutron,neutral_charge_atomic,F3_process_implicit,5.992436408996582,-0.659794807434082,-6.652231216430664,6.652231216430664,True
3,273,neutron,neutral_charge_atomic,F1_direct_implicit,9.55502700805664,0.5824179649353027,-8.972609043121338,8.972609043121338,False
3,190,neutron,nuclear_stability_provider,F2_contextual_implicit,6.386948108673096,-1.1200494766235352,-7.506997585296631,7.506997585296631,True
3,329,photon,em_quantum,F2_contextual_implicit,4.773547649383545,-0.1584615707397461,-4.932009220123291,4.932009220123291,True
3,77,photon,em_quantum,F3_process_implicit,1.7706809043884277,1.046645164489746,-0.7240357398986816,0.7240357398986816,False
3,145,photon,em_quantum,F4_contrast_implicit,5.520802021026611,-1.0769634246826172,-6.5977654457092285,6.5977654457092285,True
3,24,electron,negative_charge_atomic,F2_contextual_implicit,6.285321235656738,2.12099552154541,-4.164325714111328,4.164325714111328,False
3,33,proton,positive_charge_atomic,F1_direct_implicit,7.407322406768799,1.3664865493774414,-6.040835857391357,6.040835857391357,False
3,184,neutron,neutral_charge_atomic,F4_contrast_implicit,12.577644348144531,1.4643020629882812,-11.11334228515625,11.11334228515625,False
3,350,photon,em_quantum,F4_contrast_implicit,6.851618766784668,-0.1602783203125,-7.011897087097168,7.011897087097168,True
3,154,neutron,neutral_charge_atomic,F2_contextual_implicit,9.6080322265625,2.8751583099365234,-6.732873916625977,6.732873916625977,False
3,135,proton,positive_charge_atomic,F3_process_implicit,4.374845504760742,0.36484336853027344,-4.010002136230469,4.010002136230469,False
3,353,proton,positive_charge_atomic,F1_direct_implicit,6.467883586883545,2.2544565200805664,-4.2134270668029785,4.2134270668029785,False
3,244,proton,positive_charge_atomic,F2_contextual_implicit,3.062570571899414,1.4152202606201172,-1.6473503112792969,1.6473503112792969,False
3,268,proton,positive_charge_atomic,F4_contrast_implicit,2.1524438858032227,0.3608684539794922,-1.7915754318237305,1.7915754318237305,False
3,195,photon,massless_em_mediator,F2_contextual_implicit,5.000700950622559,1.337336540222168,-3.6633644104003906,3.6633644104003906,False
3,290,neutron,neutral_charge_atomic,F4_contrast_implicit,4.4724884033203125,0.21877670288085938,-4.253711700439453,4.253711700439453,False
3,169,electron,negative_charge_atomic,F2_contextual_implicit,6.061308860778809,0.1088724136352539,-5.952436447143555,5.952436447143555,False
3,138,neutron,neutral_charge_atomic,F1_direct_implicit,11.051237106323242,2.1287975311279297,-8.922439575195312,8.922439575195312,False
3,304,electron,negative_charge_atomic,F2_contextual_implicit,5.03150749206543,0.9648580551147461,-4.066649436950684,4.066649436950684,False
3,54,electron,negative_charge_atomic,F2_contextual_implicit,7.50752067565918,1.2468786239624023,-6.260642051696777,6.260642051696777,False
3,289,proton,positive_charge_atomic,F1_direct_implicit,6.3106584548950195,1.9532060623168945,-4.357452392578125,4.357452392578125,False
3,140,electron,negative_charge_atomic,F3_process_implicit,7.663926124572754,1.8168916702270508,-5.847034454345703,5.847034454345703,False
3,31,electron,negative_charge_atomic,F1_direct_implicit,7.396416664123535,0.23517227172851562,-7.1612443923950195,7.1612443923950195,False
3,425,neutron,nuclear_stability_provider,F2_contextual_implicit,3.098389148712158,0.8859987258911133,-2.212390422821045,2.212390422821045,False
3,165,photon,massless_em_mediator,F4_contrast_implicit,7.2028889656066895,1.5196714401245117,-5.683217525482178,5.683217525482178,False
3,358,photon,em_quantum,F3_process_implicit,6.532500267028809,1.7333040237426758,-4.799196243286133,4.799196243286133,False
4,428,electron,negative_charge_atomic,F3_process_implicit,7.757148742675781,0.8394136428833008,-6.9177350997924805,6.9177350997924805,False
4,402,photon,massless_em_mediator,F2_contextual_implicit,3.736097812652588,-0.8303251266479492,-4.566422939300537,4.566422939300537,True
4,286,photon,massless_em_mediator,F2_contextual_implicit,6.036512851715088,-0.3903512954711914,-6.426864147186279,6.426864147186279,True
4,187,neutron,neutral_charge_atomic,F1_direct_implicit,6.587135314941406,-0.4343891143798828,-7.021524429321289,7.021524429321289,True
4,170,neutron,neutral_charge_atomic,F2_contextual_implicit,9.182068824768066,-0.6930875778198242,-9.87515640258789,9.87515640258789,True
4,309,electron,negative_charge_atomic,F3_process_implicit,10.942475318908691,2.151947021484375,-8.790528297424316,8.790528297424316,False
4,62,photon,em_quantum,F2_contextual_implicit,2.869659423828125,-1.9649944305419922,-4.834653854370117,4.834653854370117,True
4,134,neutron,neutral_charge_atomic,F2_contextual_implicit,9.455825805664062,2.11647891998291,-7.339346885681152,7.339346885681152,False
4,64,proton,positive_charge_atomic,F3_process_implicit,3.37088942527771,0.7647666931152344,-2.6061227321624756,2.6061227321624756,False
4,259,electron,negative_charge_atomic,F4_contrast_implicit,6.56578254699707,-1.5053367614746094,-8.07111930847168,8.07111930847168,True
4,67,photon,em_quantum,F4_contrast_implicit,6.686615943908691,0.6098775863647461,-6.076738357543945,6.076738357543945,False
4,200,proton,positive_charge_atomic,F2_contextual_implicit,1.974212646484375,1.150425910949707,-0.823786735534668,0.823786735534668,False
4,152,proton,positive_charge_atomic,F2_contextual_implicit,6.780911445617676,2.453730583190918,-4.327180862426758,4.327180862426758,False
4,308,electron,negative_charge_atomic,F4_contrast_implicit,5.525392532348633,1.0639801025390625,-4.46141242980957,4.46141242980957,False
4,153,neutron,neutral_charge_atomic,F1_direct_implicit,6.354726314544678,-1.1629409790039062,-7.517667293548584,7.517667293548584,True
4,247,photon,massless_em_mediator,F1_direct_implicit,5.987273216247559,-2.4879655838012695,-8.475238800048828,8.475238800048828,True
4,363,neutron,neutral_charge_atomic,F2_contextual_implicit,12.417594909667969,4.39200496673584,-8.025589942932129,8.025589942932129,False
4,71,proton,positive_charge_atomic,F2_contextual_implicit,6.680458068847656,2.7273950576782227,-3.9530630111694336,3.9530630111694336,False
4,339,neutron,neutral_charge_atomic,F1_direct_implicit,8.576652526855469,0.4918680191040039,-8.084784507751465,8.084784507751465,False
4,397,electron,negative_charge_atomic,F3_process_implicit,7.638592720031738,2.0106678009033203,-5.627924919128418,5.627924919128418,False
4,86,neutron,nuclear_stability_provider,F4_contrast_implicit,10.538253784179688,1.0301170349121094,-9.508136749267578,9.508136749267578,False
4,376,electron,negative_charge_atomic,F2_contextual_implicit,4.905244827270508,1.6979742050170898,-3.207270622253418,3.207270622253418,False
4,352,neutron,nuclear_stability_provider,F3_process_implicit,6.511344909667969,0.3964576721191406,-6.114887237548828,6.114887237548828,False
4,46,neutron,neutral_charge_atomic,F1_direct_implicit,10.675970077514648,1.9186229705810547,-8.757347106933594,8.757347106933594,False
4,69,photon,em_quantum,F3_process_implicit,3.0596303939819336,-0.3637962341308594,-3.423426628112793,3.423426628112793,True
4,307,photon,massless_em_mediator,F3_process_implicit,5.322044849395752,1.5145339965820312,-3.8075108528137207,3.8075108528137207,False
4,332,photon,em_quantum,F3_process_implicit,4.137260437011719,1.7510013580322266,-2.386259078979492,2.386259078979492,False
4,79,photon,massless_em_mediator,F4_contrast_implicit,8.820823669433594,-0.19030380249023438,-9.011127471923828,9.011127471923828,True
4,302,neutron,neutral_charge_atomic,F3_process_implicit,10.096578598022461,-0.11125564575195312,-10.207834243774414,10.207834243774414,True
4,446,photon,em_quantum,F2_contextual_implicit,1.0662431716918945,-1.2741789817810059,-2.3404221534729004,2.3404221534729004,True
4,443,photon,massless_em_mediator,F2_contextual_implicit,6.272970676422119,1.2061643600463867,-5.066806316375732,5.066806316375732,False
4,211,proton,positive_charge_atomic,F3_process_implicit,3.271066665649414,0.8851222991943359,-2.385944366455078,2.385944366455078,False
4,432,photon,em_quantum,F1_direct_implicit,6.171609401702881,0.4994993209838867,-5.672110080718994,5.672110080718994,False
4,188,photon,massless_em_mediator,F2_contextual_implicit,5.276698589324951,-1.0703516006469727,-6.347050189971924,6.347050189971924,True
4,205,proton,positive_charge_atomic,F4_contrast_implicit,1.8281898498535156,0.6760120391845703,-1.1521778106689453,1.1521778106689453,False
4,127,photon,em_quantum,F2_contextual_implicit,6.271827697753906,0.7526683807373047,-5.519159317016602,5.519159317016602,False
4,374,proton,positive_charge_atomic,F3_process_implicit,5.379033088684082,1.0567436218261719,-4.32228946685791,4.32228946685791,False
4,285,neutron,nuclear_stability_provider,F2_contextual_implicit,4.8255414962768555,1.8727102279663086,-2.952831268310547,2.952831268310547,False
4,240,photon,em_quantum,F2_contextual_implicit,6.824898719787598,-0.10563850402832031,-6.930537223815918,6.930537223815918,True
4,334,neutron,nuclear_stability_provider,F4_contrast_implicit,4.362615585327148,2.1114320755004883,-2.25118350982666,2.25118350982666,False
4,35,photon,em_quantum,F3_process_implicit,8.228654861450195,1.491912841796875,-6.73674201965332,6.73674201965332,False
4,370,electron,negative_charge_atomic,F3_process_implicit,5.737600803375244,2.7396373748779297,-2.9979634284973145,2.9979634284973145,False
4,220,neutron,neutral_charge_atomic,F4_contrast_implicit,11.417694091796875,-0.21613407135009766,-11.633828163146973,11.633828163146973,True
4,440,proton,positive_charge_atomic,F2_contextual_implicit,4.777995586395264,2.037294387817383,-2.740701198577881,2.740701198577881,False
4,167,photon,massless_em_mediator,F4_contrast_implicit,6.728085041046143,0.2415323257446289,-6.486552715301514,6.486552715301514,False
4,201,photon,em_quantum,F2_contextual_implicit,9.353407859802246,0.44011402130126953,-8.913293838500977,8.913293838500977,False
4,272,neutron,nuclear_stability_provider,F2_contextual_implicit,8.00253963470459,-0.8685579299926758,-8.871097564697266,8.871097564697266,True
4,26,proton,positive_charge_atomic,F4_contrast_implicit,5.956902980804443,1.339137077331543,-4.6177659034729,4.6177659034729,False
4,274,electron,negative_charge_atomic,F1_direct_implicit,5.05817985534668,1.261326789855957,-3.7968530654907227,3.7968530654907227,False
4,96,photon,massless_em_mediator,F2_contextual_implicit,5.005096435546875,0.01171875,-4.993377685546875,4.993377685546875,False
4,229,proton,positive_charge_atomic,F4_contrast_implicit,6.669107437133789,2.2711734771728516,-4.3979339599609375,4.3979339599609375,False
4,396,neutron,neutral_charge_atomic,F2_contextual_implicit,10.24449348449707,3.449522018432617,-6.794971466064453,6.794971466064453,False
4,278,photon,massless_em_mediator,F3_process_implicit,4.563709259033203,1.4517545700073242,-3.111954689025879,3.111954689025879,False
4,409,proton,positive_charge_atomic,F1_direct_implicit,5.888552665710449,3.1502671241760254,-2.738285541534424,2.738285541534424,False
4,175,neutron,nuclear_stability_provider,F3_process_implicit,9.225187301635742,0.9447956085205078,-8.280391693115234,8.280391693115234,False
4,194,proton,positive_charge_atomic,F2_contextual_implicit,7.355550289154053,2.6708946228027344,-4.684655666351318,4.684655666351318,False
4,343,neutron,neutral_charge_atomic,F1_direct_implicit,6.9425201416015625,-1.1215877532958984,-8.064107894897461,8.064107894897461,True
4,186,photon,em_quantum,F4_contrast_implicit,2.1360244750976562,-2.0206193923950195,-4.156643867492676,4.156643867492676,True
4,264,photon,massless_em_mediator,F1_direct_implicit,7.087494373321533,-1.5455856323242188,-8.633080005645752,8.633080005645752,True
4,301,neutron,nuclear_stability_provider,F1_direct_implicit,8.724493980407715,-1.100346565246582,-9.824840545654297,9.824840545654297,True
4,150,proton,positive_charge_atomic,F2_contextual_implicit,10.114629745483398,4.436100006103516,-5.678529739379883,5.678529739379883,False
4,136,neutron,nuclear_stability_provider,F4_contrast_implicit,-0.008975982666015625,0.8282012939453125,0.8371772766113281,0.8371772766113281,False
4,270,neutron,nuclear_stability_provider,F4_contrast_implicit,8.278087615966797,-0.6606016159057617,-8.938689231872559,8.938689231872559,True
4,415,proton,positive_charge_atomic,F2_contextual_implicit,1.4892148971557617,1.1158037185668945,-0.3734111785888672,0.3734111785888672,False
4,283,neutron,nuclear_stability_provider,F2_contextual_implicit,6.504840850830078,1.399916648864746,-5.104924201965332,5.104924201965332,False
