experiment_type,layer,feature_id,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
steering,17,11599,20,20.0,1.103125,1.046875,0.7023003204695119,-1.053125,-1.046875,0.2862628887600861,5.7953125,4.7421875,0.1,2,False,True,graph,True
steering,17,108538,20,20.0,1.103125,1.046875,0.7023003204695119,-1.053125,-1.046875,0.2862628887600861,5.7953125,4.7421875,0.1,2,False,True,graph,True
steering,17,124447,20,20.0,1.103125,1.046875,0.7023003204695119,-1.053125,-1.046875,0.2862628887600861,5.7953125,4.7421875,0.1,2,False,True,graph,True
steering,18,36517,20,20.0,0.8421875,0.515625,0.8844923903863253,-0.5265625,-0.15625,0.26454441055715416,5.7953125,5.26875,0.1,2,False,True,graph,True
steering,18,106139,20,20.0,0.8421875,0.515625,0.8844923903863253,-0.5265625,-0.15625,0.26454441055715416,5.7953125,5.26875,0.1,2,False,True,graph,True
steering,18,149556,20,20.0,0.8421875,0.515625,0.8844923903863253,-0.5265625,-0.15625,0.26454441055715416,5.7953125,5.26875,0.1,2,False,True,graph,True
steering,18,152305,20,20.0,0.8421875,0.515625,0.8844923903863253,-0.5265625,-0.15625,0.26454441055715416,5.7953125,5.26875,0.1,2,False,True,graph,True
steering,19,16966,20,20.0,1.1484375,0.890625,1.0219061841370918,1.0703125,0.890625,0.31504265477296534,5.7953125,6.865625,0.0,0,False,True,graph,True
steering,19,34170,20,20.0,1.1484375,0.890625,1.0219061841370918,1.0703125,0.890625,0.31504265477296534,5.7953125,6.865625,0.0,0,False,True,graph,True
steering,19,124778,20,20.0,1.1484375,0.890625,1.0219061841370918,1.0703125,0.890625,0.31504265477296534,5.7953125,6.865625,0.0,0,False,True,graph,True
steering,19,135640,20,20.0,1.1484375,0.890625,1.0219061841370918,1.0703125,0.890625,0.31504265477296534,5.7953125,6.865625,0.0,0,False,True,graph,True
