feature_id,group_id,n_prompts,n_nonzero,mean_effect,mean_abs_effect,max_abs_effect,sfr,n_flip,layer,community,grad_attr_sign,role_label,level,latent_state_target,correct_answer,cue_label
L18_F41804,AUX-B6,1,1,0.375,0.375,0.375,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-B7,1,1,0.1875,0.1875,0.1875,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-B8,1,1,0.6875,0.6875,0.6875,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-B9,1,1,0.125,0.125,0.125,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-CF1,1,1,-0.625,0.625,0.625,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-CF10,1,1,0.3125,0.3125,0.3125,1.0,1,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-CF11,1,1,-0.4375,0.4375,0.4375,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-CF12,1,1,0.5625,0.5625,0.5625,1.0,1,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-CF2,1,1,0.625,0.625,0.625,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-CF3,1,1,-0.5625,0.5625,0.5625,1.0,1,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-CF4,1,1,0.4375,0.4375,0.4375,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-CF5,1,1,-0.5625,0.5625,0.5625,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-CF6,1,1,0.625,0.625,0.625,1.0,1,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-CF7,1,1,-0.4375,0.4375,0.4375,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-CF8,1,1,0.625,0.625,0.625,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-CF9,1,1,-0.5,0.5,0.5,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-ISO1,1,1,-0.375,0.375,0.375,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-ISO10,1,1,0.3125,0.3125,0.3125,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-ISO11,1,1,0.25,0.25,0.25,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-ISO12,1,1,0.3125,0.3125,0.3125,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-ISO2,1,1,-0.1875,0.1875,0.1875,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-ISO3,1,1,-0.25,0.25,0.25,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-ISO4,1,1,-0.3125,0.3125,0.3125,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-ISO5,1,0,0.0,0.0,0.0,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-ISO6,1,1,-0.25,0.25,0.25,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-ISO7,1,1,0.375,0.375,0.375,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-ISO8,1,1,0.125,0.125,0.125,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-ISO9,1,1,0.3125,0.3125,0.3125,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-P1,1,1,-0.8125,0.8125,0.8125,1.0,1,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-P10,1,1,0.4375,0.4375,0.4375,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-P11,1,1,0.375,0.375,0.375,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-P12,1,1,1.0625,1.0625,1.0625,1.0,1,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-P2,1,1,-0.5625,0.5625,0.5625,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-P3,1,1,-0.1875,0.1875,0.1875,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-P4,1,1,-0.3125,0.3125,0.3125,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-P5,1,1,-0.53125,0.53125,0.53125,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-P6,1,1,-0.5,0.5,0.5,0.0,0,18,0,-1,β-attr,AUX,alpha,alpha,
L18_F41804,AUX-P7,1,1,0.5625,0.5625,0.5625,1.0,1,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-P8,1,1,0.75,0.75,0.75,1.0,1,18,0,-1,β-attr,AUX,beta,beta,
L18_F41804,AUX-P9,1,1,0.0625,0.0625,0.0625,0.0,0,18,0,-1,β-attr,AUX,beta,beta,
L19_F130590,CP-L1-01,2,2,-0.0625,0.3125,0.375,0.5,1,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,CP-L1-02,2,2,-0.0625,0.25,0.3125,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,CP-L1-03,2,2,0.0,0.3125,0.3125,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,CP-L1-04,2,2,-0.0625,0.5625,0.625,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,CP-L1-05,2,2,-0.03125,0.15625,0.1875,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,CP-L1-06,2,2,-0.0625,0.125,0.1875,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,KW-A1,2,2,-0.34375,0.34375,0.625,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,KW-A2,2,2,-0.46875,0.46875,0.625,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,KW-A3,2,2,-0.25,0.25,0.375,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,KW-A4,2,2,-0.3125,0.3125,0.4375,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,KW-A5,2,2,-0.15625,0.15625,0.1875,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,KW-A6,2,1,-0.15625,0.15625,0.3125,0.0,0,19,5,1,α-attr,1,alpha,alpha,
L19_F130590,KW-B1,2,2,0.3125,0.3125,0.375,0.0,0,19,5,1,α-attr,1,beta,beta,
L19_F130590,KW-B2,2,2,0.0,0.1875,0.1875,0.0,0,19,5,1,α-attr,1,beta,beta,
L19_F130590,KW-B3,2,2,0.3125,0.3125,0.3125,0.0,0,19,5,1,α-attr,1,beta,beta,
L19_F130590,KW-B4,2,2,0.09375,0.28125,0.375,0.0,0,19,5,1,α-attr,1,beta,beta,
L19_F130590,KW-B5,2,2,0.140625,0.359375,0.5,0.0,0,19,5,1,α-attr,1,beta,beta,
L19_F130590,KW-B6,2,2,0.3125,0.3125,0.375,0.0,0,19,5,1,α-attr,1,beta,beta,
L19_F130590,L1-A1,12,12,-0.3177083333333333,0.3177083333333333,0.625,0.0,0,19,5,1,α-attr,1,alpha,alpha,emitted_charge_plus2
L19_F130590,L1-A2,12,12,-0.3125,0.3125,0.625,0.0,0,19,5,1,α-attr,1,alpha,alpha,emitted_mass4
L19_F130590,L1-A3,12,10,-0.19270833333333334,0.19270833333333334,0.4375,0.0,0,19,5,1,α-attr,1,alpha,alpha,daughter_z_minus2
L19_F130590,L1-A4,10,9,-0.2125,0.2125,0.3125,0.0,0,19,5,1,α-attr,1,alpha,alpha,daughter_a_minus4
L19_F130590,L1-A5,8,8,-0.3125,0.3125,0.625,0.0,0,19,5,1,α-attr,1,alpha,alpha,emitted_2protons
L19_F130590,L1-A6,8,8,-0.265625,0.265625,0.5,0.0,0,19,5,1,α-attr,1,alpha,alpha,emitted_2neutrons
L19_F130590,L1-B1,12,12,0.28125,0.28125,0.5,0.16666666666666666,2,19,5,1,α-attr,1,beta,beta,emitted_charge_minus1
L19_F130590,L1-B2,12,12,0.2604166666666667,0.2708333333333333,0.5625,0.08333333333333333,1,19,5,1,α-attr,1,beta,beta,daughter_z_plus1
L19_F130590,L1-B3,12,10,0.375,0.375,0.6875,0.16666666666666666,2,19,5,1,α-attr,1,beta,beta,daughter_a_unchanged
L19_F130590,L1-B4,10,10,0.29375,0.29375,0.5625,0.1,1,19,5,1,α-attr,1,beta,beta,antineutrino_emitted
L19_F130590,L1-B5,8,8,0.4140625,0.4140625,0.625,0.0,0,19,5,1,α-attr,1,beta,beta,emitted_mass_negligible
L19_F130590,L1-B6,8,8,0.296875,0.296875,0.375,0.375,3,19,5,1,α-attr,1,beta,beta,daughter_n_minus1
L19_F130590,CP-L2-01,2,2,-0.375,0.375,0.5,0.5,1,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-02,2,2,-0.125,0.1875,0.3125,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-03,2,1,0.21875,0.21875,0.4375,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-04,2,2,0.03125,0.34375,0.375,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-05,2,2,0.03125,0.09375,0.125,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-06,2,2,0.0,0.375,0.375,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-07,2,2,0.0,0.125,0.125,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-08,2,2,-0.015625,0.359375,0.375,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-09,2,2,-0.09375,0.21875,0.3125,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-10,2,2,0.0625,0.25,0.3125,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-11,2,2,-0.1875,0.1875,0.3125,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-12,2,2,-0.09375,0.21875,0.3125,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-13,2,2,-0.125,0.125,0.1875,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,CP-L2-14,2,2,0.0625,0.25,0.3125,0.5,1,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,L2-AR1,10,9,0.0375,0.25,0.625,0.0,0,19,5,1,α-attr,2,alpha,alpha,composition_2p2n
L19_F130590,L2-AR2,10,10,-0.16875,0.18125,0.375,0.0,0,19,5,1,α-attr,2,alpha,alpha,charge_plus_mass
L19_F130590,L2-AR3,10,9,-0.0625,0.1625,0.3125,0.0,0,19,5,1,α-attr,2,alpha,alpha,daughter_z_and_a_alpha
L19_F130590,L2-AR4,8,8,0.01171875,0.12109375,0.28125,0.0,0,19,5,1,α-attr,2,alpha,alpha,composition_plus_daughter
L19_F130590,L2-AR5,8,7,-0.046875,0.109375,0.1875,0.0,0,19,5,1,α-attr,2,alpha,alpha,charge_plus_daughter_z
L19_F130590,L2-AR6,8,7,0.0390625,0.1328125,0.375,0.0,0,19,5,1,α-attr,2,alpha,alpha,mass_plus_daughter_a
L19_F130590,L2-AR7,6,5,-0.2604166666666667,0.2604166666666667,0.5,0.0,0,19,5,1,α-attr,2,alpha,alpha,narrative_ejection
L19_F130590,L2-AR8,8,8,-0.1171875,0.2109375,0.375,0.0,0,19,5,1,α-attr,2,alpha,alpha,full_emitted_alpha_spec
L19_F130590,L2-BR1,10,10,0.21875,0.25625,0.4375,0.1,1,19,5,1,α-attr,2,beta,beta,z_plus1_a_unchanged
L19_F130590,L2-BR2,10,10,0.15,0.175,0.375,0.0,0,19,5,1,α-attr,2,beta,beta,neutron_to_proton
L19_F130590,L2-BR3,8,8,0.0859375,0.109375,0.1875,0.0,0,19,5,1,α-attr,2,beta,beta,n_to_p_with_antineutrino
L19_F130590,L2-BR4,8,8,0.03125,0.109375,0.1875,0.0,0,19,5,1,α-attr,2,beta,beta,charge_plus_z_change
L19_F130590,L2-BR5,6,6,0.14583333333333334,0.16666666666666666,0.3125,0.0,0,19,5,1,α-attr,2,beta,beta,charge_plus_a_unchanged
L19_F130590,L2-BR6,8,8,0.2109375,0.2421875,0.4375,0.25,2,19,5,1,α-attr,2,beta,beta,z_plus1_with_antineutrino
L19_F130590,L2-BR7,8,6,0.046875,0.109375,0.3125,0.0,0,19,5,1,α-attr,2,beta,beta,n_to_p_plus_z_plus1
L19_F130590,L2-BR8,8,7,0.109375,0.1875,0.3125,0.0,0,19,5,1,α-attr,2,beta,beta,full_beta_process_spec
L19_F130590,L2-GRAD-A,6,4,-0.052083333333333336,0.14583333333333334,0.46875,0.0,0,19,5,1,α-attr,2,alpha,alpha,
L19_F130590,L2-GRAD-B,6,6,0.16145833333333334,0.18229166666666666,0.375,0.16666666666666666,1,19,5,1,α-attr,2,beta,beta,
L19_F130590,CP-L3-01,2,2,0.03125,0.21875,0.25,0.0,0,19,5,1,α-attr,3,alpha,alpha,
L19_F130590,CP-L3-02,2,2,-0.046875,0.609375,0.65625,0.0,0,19,5,1,α-attr,3,alpha,alpha,
L19_F130590,CP-L3-03,2,2,0.03125,0.21875,0.25,0.0,0,19,5,1,α-attr,3,alpha,alpha,
L19_F130590,CP-L3-04,2,2,0.03125,0.46875,0.5,0.0,0,19,5,1,α-attr,3,alpha,alpha,
L19_F130590,L3-A1,8,8,-0.27734375,0.31640625,0.5,0.0,0,19,5,1,α-attr,3,alpha,alpha,helium4_equivalence
L19_F130590,L3-A2,8,8,-0.4453125,0.4453125,0.8125,0.0,0,19,5,1,α-attr,3,alpha,alpha,composite_nuclear_object
L19_F130590,L3-A3,6,6,-0.3802083333333333,0.3802083333333333,0.625,0.0,0,19,5,1,α-attr,3,alpha,alpha,heavy_nuclear_fragment
L19_F130590,L3-A4,6,6,-0.3958333333333333,0.3958333333333333,0.5625,0.0,0,19,5,1,α-attr,3,alpha,alpha,baryon_number_4
L19_F130590,L3-B1,8,8,0.421875,0.421875,0.75,0.25,2,19,5,1,α-attr,3,beta,beta,lepton_family
L19_F130590,L3-B2,8,8,0.38671875,0.38671875,0.5625,0.125,1,19,5,1,α-attr,3,beta,beta,electron_equivalence
L19_F130590,L3-B3,6,6,0.14583333333333334,0.22916666666666666,0.3125,0.0,0,19,5,1,α-attr,3,beta,beta,not_nuclear_fragment
L19_F130590,L3-B4,6,6,0.4791666666666667,0.4791666666666667,0.5625,0.0,0,19,5,1,α-attr,3,beta,beta,muon_family
L19_F130590,L3-FA,8,7,-0.0546875,0.1015625,0.375,0.0,0,19,5,1,α-attr,3,alpha,alpha,
L19_F130590,L3-FB,8,8,0.30859375,0.30859375,0.6875,0.0,0,19,5,1,α-attr,3,beta,beta,
L19_F130590,AUX-A1,1,1,-0.0625,0.0625,0.0625,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A10,1,1,-0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A2,1,1,-0.5625,0.5625,0.5625,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A3,1,1,-0.25,0.25,0.25,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A4,1,1,-0.5,0.5,0.5,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A5,1,1,-0.5,0.5,0.5,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A6,1,1,-0.5625,0.5625,0.5625,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A7,1,1,-0.25,0.25,0.25,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A8,1,1,-0.25,0.25,0.25,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-A9,1,1,-0.3125,0.3125,0.3125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-B1,1,1,0.1875,0.1875,0.1875,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B10,1,1,0.375,0.375,0.375,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B2,1,1,0.5625,0.5625,0.5625,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B3,1,0,0.0,0.0,0.0,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B4,1,1,0.1875,0.1875,0.1875,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B5,1,1,0.1875,0.1875,0.1875,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B6,1,1,0.4375,0.4375,0.4375,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B7,1,1,0.375,0.375,0.375,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B8,1,1,0.40625,0.40625,0.40625,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-B9,1,0,0.0,0.0,0.0,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-CF1,1,1,-0.0625,0.0625,0.0625,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-CF10,1,1,0.4375,0.4375,0.4375,1.0,1,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-CF11,1,1,-0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-CF12,1,1,0.0625,0.0625,0.0625,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-CF2,1,1,0.0625,0.0625,0.0625,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-CF3,1,0,0.0,0.0,0.0,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-CF4,1,1,0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-CF5,1,1,-0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-CF6,1,1,-0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-CF7,1,1,-0.25,0.25,0.25,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-CF8,1,0,0.0,0.0,0.0,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-CF9,1,1,-0.25,0.25,0.25,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-ISO1,1,1,-0.1875,0.1875,0.1875,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-ISO10,1,1,0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-ISO11,1,1,0.25,0.25,0.25,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-ISO12,1,1,0.1875,0.1875,0.1875,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-ISO2,1,1,-0.25,0.25,0.25,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-ISO3,1,0,0.0,0.0,0.0,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-ISO4,1,1,0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-ISO5,1,1,-0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-ISO6,1,0,0.0,0.0,0.0,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-ISO7,1,1,0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-ISO8,1,1,-0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-ISO9,1,1,0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-P1,1,1,-0.1875,0.1875,0.1875,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-P10,1,1,0.4375,0.4375,0.4375,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-P11,1,1,0.1875,0.1875,0.1875,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-P12,1,1,0.3125,0.3125,0.3125,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-P2,1,1,-0.3125,0.3125,0.3125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-P3,1,1,-0.0625,0.0625,0.0625,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-P4,1,1,-0.125,0.125,0.125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-P5,1,1,-0.75,0.75,0.75,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-P6,1,1,-0.3125,0.3125,0.3125,0.0,0,19,5,1,α-attr,AUX,alpha,alpha,
L19_F130590,AUX-P7,1,1,0.1875,0.1875,0.1875,1.0,1,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-P8,1,1,0.4375,0.4375,0.4375,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F130590,AUX-P9,1,0,0.0,0.0,0.0,0.0,0,19,5,1,α-attr,AUX,beta,beta,
L19_F25394,CP-L1-01,2,2,-0.03125,0.34375,0.375,0.5,1,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,CP-L1-02,2,2,-0.0625,0.1875,0.25,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,CP-L1-03,2,2,0.0,0.3125,0.3125,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,CP-L1-04,2,2,-0.03125,0.53125,0.5625,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,CP-L1-05,2,2,-0.09375,0.15625,0.25,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,CP-L1-06,2,2,-0.0625,0.125,0.1875,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,KW-A1,2,2,-0.375,0.375,0.625,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,KW-A2,2,2,-0.46875,0.46875,0.5625,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,KW-A3,2,2,-0.21875,0.21875,0.3125,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,KW-A4,2,2,-0.3125,0.3125,0.375,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,KW-A5,2,2,-0.15625,0.15625,0.1875,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,KW-A6,2,2,-0.1875,0.1875,0.3125,0.0,0,19,4,-1,β-attr,1,alpha,alpha,
L19_F25394,KW-B1,2,2,0.28125,0.28125,0.3125,0.0,0,19,4,-1,β-attr,1,beta,beta,
L19_F25394,KW-B2,2,2,-0.015625,0.140625,0.15625,0.0,0,19,4,-1,β-attr,1,beta,beta,
L19_F25394,KW-B3,2,2,0.3125,0.3125,0.3125,0.0,0,19,4,-1,β-attr,1,beta,beta,
L19_F25394,KW-B4,2,2,0.03125,0.28125,0.3125,0.0,0,19,4,-1,β-attr,1,beta,beta,
L19_F25394,KW-B5,2,2,0.171875,0.328125,0.5,0.0,0,19,4,-1,β-attr,1,beta,beta,
L19_F25394,KW-B6,2,2,0.21875,0.21875,0.25,0.0,0,19,4,-1,β-attr,1,beta,beta,
L19_F25394,L1-A1,12,11,-0.2916666666666667,0.2916666666666667,0.625,0.0,0,19,4,-1,β-attr,1,alpha,alpha,emitted_charge_plus2
L19_F25394,L1-A2,12,12,-0.2916666666666667,0.2916666666666667,0.5625,0.0,0,19,4,-1,β-attr,1,alpha,alpha,emitted_mass4
L19_F25394,L1-A3,12,12,-0.18229166666666666,0.18229166666666666,0.375,0.0,0,19,4,-1,β-attr,1,alpha,alpha,daughter_z_minus2
L19_F25394,L1-A4,10,9,-0.19375,0.19375,0.3125,0.0,0,19,4,-1,β-attr,1,alpha,alpha,daughter_a_minus4
L19_F25394,L1-A5,8,8,-0.296875,0.296875,0.625,0.0,0,19,4,-1,β-attr,1,alpha,alpha,emitted_2protons
L19_F25394,L1-A6,8,8,-0.2265625,0.2265625,0.5,0.0,0,19,4,-1,β-attr,1,alpha,alpha,emitted_2neutrons
L19_F25394,L1-B1,12,12,0.23958333333333334,0.23958333333333334,0.5,0.16666666666666666,2,19,4,-1,β-attr,1,beta,beta,emitted_charge_minus1
L19_F25394,L1-B2,12,10,0.24479166666666666,0.24479166666666666,0.5,0.08333333333333333,1,19,4,-1,β-attr,1,beta,beta,daughter_z_plus1
L19_F25394,L1-B3,12,10,0.3802083333333333,0.3802083333333333,0.6875,0.16666666666666666,2,19,4,-1,β-attr,1,beta,beta,daughter_a_unchanged
L19_F25394,L1-B4,10,9,0.29375,0.29375,0.5625,0.2,2,19,4,-1,β-attr,1,beta,beta,antineutrino_emitted
L19_F25394,L1-B5,8,8,0.3828125,0.3828125,0.5625,0.0,0,19,4,-1,β-attr,1,beta,beta,emitted_mass_negligible
L19_F25394,L1-B6,8,8,0.265625,0.265625,0.375,0.375,3,19,4,-1,β-attr,1,beta,beta,daughter_n_minus1
L19_F25394,CP-L2-01,2,2,-0.40625,0.40625,0.5625,0.5,1,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-02,2,2,-0.09375,0.15625,0.25,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-03,2,2,0.09375,0.15625,0.25,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-04,2,2,0.03125,0.34375,0.375,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-05,2,0,0.0,0.0,0.0,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-06,2,2,0.0625,0.375,0.4375,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-07,2,2,0.0,0.125,0.125,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-08,2,2,-0.015625,0.359375,0.375,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-09,2,2,-0.15625,0.21875,0.375,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-10,2,2,0.125,0.25,0.375,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-11,2,2,-0.21875,0.21875,0.3125,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-12,2,2,-0.078125,0.234375,0.3125,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-13,2,2,-0.125,0.125,0.1875,0.0,0,19,4,-1,β-attr,2,alpha,alpha,
L19_F25394,CP-L2-14,2,2,0.0625,0.1875,0.25,0.5,1,19,4,-1,β-attr,2,alpha,alpha,
