experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,metadata,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index
steering,63,18,"[81387, 48134, 160254, 71234, 71688]",4.96875,4.0625,-0.90625,0.90625,0.18238993673984416,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,64,18,"[81387, 48134, 160254, 71234, 71688]",3.3125,0.1875,-3.125,3.125,0.9433962235671057,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,65,18,"[81387, 48134, 160254, 71234, 71688]",4.59375,5.21875,0.625,0.625,0.1360544214725346,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,66,18,"[81387, 48134, 160254, 71234, 71688]",5.15625,5.375,0.21875,0.21875,0.0424242423419651,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,67,18,"[81387, 48134, 160254, 71234, 71688]",6.59375,3.4375,-3.15625,3.15625,0.478672985056041,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,68,18,"[81387, 48134, 160254, 71234, 71688]",12.0625,11.625,-0.4375,0.4375,0.03626943002174555,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,69,18,"[81387, 48134, 160254, 71234, 71688]",3.0,0.25,-2.75,2.75,0.9166666636111112,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,70,18,"[81387, 48134, 160254, 71234, 71688]",2.359375,0.375,-1.984375,1.984375,0.8410595990842508,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,71,18,"[81387, 48134, 160254, 71234, 71688]",6.71875,3.46875,-3.25,3.25,0.4837209295126014,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,72,18,"[81387, 48134, 160254, 71234, 71688]",5.96875,6.78125,0.8125,0.8125,0.13612565422219786,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,73,18,"[81387, 48134, 160254, 71234, 71688]",6.84375,6.40625,-0.4375,0.4375,0.06392694054586018,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,74,18,"[81387, 48134, 160254, 71234, 71688]",7.25,1.875,-5.375,5.375,0.7413793093222354,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,75,18,"[81387, 48134, 160254, 71234, 71688]",5.84375,3.8125,-2.03125,2.03125,0.347593582292888,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,76,18,"[81387, 48134, 160254, 71234, 71688]",9.125,6.96875,-2.15625,2.15625,0.23630136960405326,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,77,18,"[81387, 48134, 160254, 71234, 71688]",1.78125,1.0,-0.78125,0.78125,0.4385964887657741,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,78,18,"[81387, 48134, 160254, 71234, 71688]",1.625,0.0625,-1.5625,1.5625,0.9615384556213018,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,79,18,"[81387, 48134, 160254, 71234, 71688]",8.875,8.25,-0.625,0.625,0.07042253513191826,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,80,18,"[81387, 48134, 160254, 71234, 71688]",10.875,8.8125,-2.0625,2.0625,0.18965517223939754,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,81,18,"[81387, 48134, 160254, 71234, 71688]",10.875,9.4375,-1.4375,1.4375,0.13218390792442858,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,82,18,"[81387, 48134, 160254, 71234, 71688]",6.6875,4.25,-2.4375,2.4375,0.36448598076338545,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,83,18,"[81387, 48134, 160254, 71234, 71688]",10.75,10.4375,-0.3125,0.3125,0.029069767414818818,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,84,18,"[81387, 48134, 160254, 71234, 71688]",0.9375,0.4375,-0.5,0.5,0.5333333276444445,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,85,18,"[81387, 48134, 160254, 71234, 71688]",6.5,3.296875,-3.203125,3.203125,0.49278846078032545,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,86,18,"[81387, 48134, 160254, 71234, 71688]",10.5625,7.75,-2.8125,2.8125,0.2662721890970204,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,87,18,"[81387, 48134, 160254, 71234, 71688]",5.5625,3.28125,-2.28125,2.28125,0.4101123588132812,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,88,18,"[81387, 48134, 160254, 71234, 71688]",8.8125,8.25,-0.5625,0.5625,0.06382978716161158,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,89,18,"[81387, 48134, 160254, 71234, 71688]",5.09375,3.34375,-1.75,1.75,0.3435582815341187,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,90,18,"[81387, 48134, 160254, 71234, 71688]",6.8125,6.6875,-0.125,0.125,0.01834862382627725,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,91,18,"[81387, 48134, 160254, 71234, 71688]",9.125,8.125,-1.0,1.0,0.10958904097579282,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,92,18,"[81387, 48134, 160254, 71234, 71688]",4.71875,2.625,-2.09375,2.09375,0.44370860833121356,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,93,18,"[81387, 48134, 160254, 71234, 71688]",7.4375,2.75,-4.6875,4.6875,0.6302520999929384,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,94,18,"[81387, 48134, 160254, 71234, 71688]",7.375,5.25,-2.125,2.125,0.2881355928296467,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,95,18,"[81387, 48134, 160254, 71234, 71688]",5.75,4.09375,-1.65625,1.65625,0.2880434777599244,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,96,18,"[81387, 48134, 160254, 71234, 71688]",5.09375,2.4375,-2.65625,2.65625,0.5214723916142874,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,97,18,"[81387, 48134, 160254, 71234, 71688]",5.4375,4.0,-1.4375,1.4375,0.26436781560576034,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,98,18,"[81387, 48134, 160254, 71234, 71688]",6.25,3.875,-2.375,2.375,0.379999999392,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,99,18,"[81387, 48134, 160254, 71234, 71688]",9.3125,8.375,-0.9375,0.9375,0.10067114083149407,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,0,19,"[25077, 81443, 41536, 126231, 39488]",8.375,4.375,-4.0,4.0,0.4776119397282245,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,1,19,"[25077, 81443, 41536, 126231, 39488]",4.78125,1.875,-2.90625,2.90625,0.6078431359835961,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,2,19,"[25077, 81443, 41536, 126231, 39488]",12.0625,11.0,-1.0625,1.0625,0.08808290148138205,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,3,19,"[25077, 81443, 41536, 126231, 39488]",10.0,8.0,-2.0,2.0,0.1999999998,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,4,19,"[25077, 81443, 41536, 126231, 39488]",7.65625,5.40625,-2.25,2.25,0.2938775506365681,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,5,19,"[25077, 81443, 41536, 126231, 39488]",3.65625,2.40625,-1.25,1.25,0.3418803409452845,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,6,19,"[25077, 81443, 41536, 126231, 39488]",11.0,11.625,0.625,0.625,0.05681818176652892,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,7,19,"[25077, 81443, 41536, 126231, 39488]",5.90625,3.6875,-2.21875,2.21875,0.37566137502533525,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,8,19,"[25077, 81443, 41536, 126231, 39488]",5.96875,3.5,-2.46875,2.46875,0.4136125647520627,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,9,19,"[25077, 81443, 41536, 126231, 39488]",3.375,2.984375,-0.390625,0.390625,0.11574074039780521,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,10,19,"[25077, 81443, 41536, 126231, 39488]",6.09375,6.03125,-0.0625,0.0625,0.010256410239579225,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,11,19,"[25077, 81443, 41536, 126231, 39488]",6.75,4.6875,-2.0625,2.0625,0.3055555551028807,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,12,19,"[25077, 81443, 41536, 126231, 39488]",7.40625,9.25,1.84375,1.84375,0.24894514734319642,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,13,19,"[25077, 81443, 41536, 126231, 39488]",9.25,8.5,-0.75,0.75,0.08108108099342586,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,14,19,"[25077, 81443, 41536, 126231, 39488]",10.375,9.6875,-0.6875,0.6875,0.06626506017709391,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,15,19,"[25077, 81443, 41536, 126231, 39488]",4.75,1.875,-2.875,2.875,0.6052631566204987,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,16,19,"[25077, 81443, 41536, 126231, 39488]",3.75,1.875,-1.875,1.875,0.49999999866666667,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,17,19,"[25077, 81443, 41536, 126231, 39488]",2.0,4.25,2.25,2.25,1.124999994375,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,18,19,"[25077, 81443, 41536, 126231, 39488]",8.5625,7.375,-1.1875,1.1875,0.1386861312248921,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,19,19,"[25077, 81443, 41536, 126231, 39488]",3.96875,3.75,-0.21875,0.21875,0.055118110097340196,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,20,19,"[25077, 81443, 41536, 126231, 39488]",6.0,4.78125,-1.21875,1.21875,0.20312499966145833,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,21,19,"[25077, 81443, 41536, 126231, 39488]",9.75,9.5,-0.25,0.25,0.025641025614727152,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,22,19,"[25077, 81443, 41536, 126231, 39488]",3.0,0.375,-2.625,2.625,0.8749999970833333,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,23,19,"[25077, 81443, 41536, 126231, 39488]",-1.890625,-0.75,1.140625,1.140625,0.6033057819329282,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,24,19,"[25077, 81443, 41536, 126231, 39488]",6.1875,3.4375,-2.75,2.75,0.4444444437261504,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,25,19,"[25077, 81443, 41536, 126231, 39488]",5.03125,3.65625,-1.375,1.375,0.2732919249226496,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,26,19,"[25077, 81443, 41536, 126231, 39488]",6.0,5.59375,-0.40625,0.40625,0.06770833322048611,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,27,19,"[25077, 81443, 41536, 126231, 39488]",4.8125,3.6875,-1.125,1.125,0.23376623328048576,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,28,19,"[25077, 81443, 41536, 126231, 39488]",6.875,5.6875,-1.1875,1.1875,0.17272727247603306,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,29,19,"[25077, 81443, 41536, 126231, 39488]",4.0625,3.375,-0.6875,0.6875,0.16923076881420118,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,30,19,"[25077, 81443, 41536, 126231, 39488]",7.03125,7.0,-0.03125,0.03125,0.0044444444381234564,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,31,19,"[25077, 81443, 41536, 126231, 39488]",7.5,6.9375,-0.5625,0.5625,0.0749999999,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,32,19,"[25077, 81443, 41536, 126231, 39488]",4.25,3.375,-0.875,0.875,0.2058823524567474,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,33,19,"[25077, 81443, 41536, 126231, 39488]",7.4375,5.1875,-2.25,2.25,0.3025210079966104,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,34,19,"[25077, 81443, 41536, 126231, 39488]",7.0625,4.4375,-2.625,2.625,0.371681415402929,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,35,19,"[25077, 81443, 41536, 126231, 39488]",8.3125,9.5,1.1875,1.1875,0.14285714268528463,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,36,19,"[25077, 81443, 41536, 126231, 39488]",5.53125,1.4375,-4.09375,4.09375,0.7401129930122251,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,37,19,"[25077, 81443, 41536, 126231, 39488]",7.875,5.78125,-2.09375,2.09375,0.2658730155353993,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,38,19,"[25077, 81443, 41536, 126231, 39488]",-0.9375,-0.375,0.5625,0.5625,0.5999999936,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,39,19,"[25077, 81443, 41536, 126231, 39488]",6.125,5.4375,-0.6875,0.6875,0.1122448977759267,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,40,19,"[25077, 81443, 41536, 126231, 39488]",3.921875,3.234375,-0.6875,0.6875,0.17529880433389947,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,41,19,"[25077, 81443, 41536, 126231, 39488]",6.5625,6.1875,-0.375,0.375,0.057142857055782315,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,42,19,"[25077, 81443, 41536, 126231, 39488]",9.5,8.8125,-0.6875,0.6875,0.07236842097645428,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,43,19,"[25077, 81443, 41536, 126231, 39488]",-0.9375,-0.5625,0.375,0.375,0.39999999573333334,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,44,19,"[25077, 81443, 41536, 126231, 39488]",8.75,6.03125,-2.71875,2.71875,0.31071428535918366,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,45,19,"[25077, 81443, 41536, 126231, 39488]",4.25,4.125,-0.125,0.125,0.0294117646366782,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,46,19,"[25077, 81443, 41536, 126231, 39488]",10.625,12.1875,1.5625,1.5625,0.14705882339100346,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,47,19,"[25077, 81443, 41536, 126231, 39488]",5.6875,4.96875,-0.71875,0.71875,0.126373626151431,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,48,19,"[25077, 81443, 41536, 126231, 39488]",8.5,8.8125,0.3125,0.3125,0.03676470583910034,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,49,19,"[25077, 81443, 41536, 126231, 39488]",6.625,7.78125,1.15625,1.15625,0.1745283016233535,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,50,19,"[25077, 81443, 41536, 126231, 39488]",9.875,4.3125,-5.5625,5.5625,0.5632911386700848,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,51,19,"[25077, 81443, 41536, 126231, 39488]",8.0625,6.0,-2.0625,2.0625,0.25581395317108346,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,52,19,"[25077, 81443, 41536, 126231, 39488]",7.5,7.8125,0.3125,0.3125,0.04166666661111111,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,53,19,"[25077, 81443, 41536, 126231, 39488]",6.6875,6.71875,0.03125,0.03125,0.004672897189274172,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,54,19,"[25077, 81443, 41536, 126231, 39488]",7.5,5.59375,-1.90625,1.90625,0.2541666663277778,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,55,19,"[25077, 81443, 41536, 126231, 39488]",5.90625,4.78125,-1.125,1.125,0.1904761901536911,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,56,19,"[25077, 81443, 41536, 126231, 39488]",10.625,10.0625,-0.5625,0.5625,0.052941176420761245,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,57,19,"[25077, 81443, 41536, 126231, 39488]",9.125,6.4375,-2.6875,2.6875,0.29452054762244323,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,58,19,"[25077, 81443, 41536, 126231, 39488]",4.6875,3.25,-1.4375,1.4375,0.30666666601244447,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,59,19,"[25077, 81443, 41536, 126231, 39488]",4.25,3.78125,-0.46875,0.46875,0.11029411738754326,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,60,19,"[25077, 81443, 41536, 126231, 39488]",6.21875,4.8125,-1.40625,1.40625,0.22613065290270448,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,61,19,"[25077, 81443, 41536, 126231, 39488]",4.03125,3.96875,-0.0625,0.0625,0.01550387593053302,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,62,19,"[25077, 81443, 41536, 126231, 39488]",2.90625,3.6875,0.78125,0.78125,0.26881720337611287,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,63,19,"[25077, 81443, 41536, 126231, 39488]",4.96875,4.375,-0.59375,0.59375,0.11949685510541513,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,64,19,"[25077, 81443, 41536, 126231, 39488]",3.3125,3.453125,0.140625,0.140625,0.04245283006051976,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,65,19,"[25077, 81443, 41536, 126231, 39488]",4.59375,5.53125,0.9375,0.9375,0.2040816322088019,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,66,19,"[25077, 81443, 41536, 126231, 39488]",5.15625,2.96875,-2.1875,2.1875,0.42424242341965107,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,67,19,"[25077, 81443, 41536, 126231, 39488]",6.59375,6.40625,-0.1875,0.1875,0.028436018914220255,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,68,19,"[25077, 81443, 41536, 126231, 39488]",12.0625,8.8125,-3.25,3.25,0.2694300515901098,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,69,19,"[25077, 81443, 41536, 126231, 39488]",3.0,1.0625,-1.9375,1.9375,0.6458333311805555,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,70,19,"[25077, 81443, 41536, 126231, 39488]",2.359375,2.390625,0.03125,0.03125,0.013245033056444894,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,71,19,"[25077, 81443, 41536, 126231, 39488]",6.71875,5.9375,-0.78125,0.78125,0.11627906959437534,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,72,19,"[25077, 81443, 41536, 126231, 39488]",5.96875,5.625,-0.34375,0.34375,0.05759162294016063,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,73,19,"[25077, 81443, 41536, 126231, 39488]",6.84375,5.28125,-1.5625,1.5625,0.22831050194950064,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,74,19,"[25077, 81443, 41536, 126231, 39488]",7.25,6.4375,-0.8125,0.8125,0.1120689653626635,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,75,19,"[25077, 81443, 41536, 126231, 39488]",5.84375,6.5,0.65625,0.65625,0.1122994650484715,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,76,19,"[25077, 81443, 41536, 126231, 39488]",9.125,6.3125,-2.8125,2.8125,0.3082191777444173,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,77,19,"[25077, 81443, 41536, 126231, 39488]",1.78125,2.125,0.34375,0.34375,0.19298245505694062,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,78,19,"[25077, 81443, 41536, 126231, 39488]",1.625,1.3125,-0.3125,0.3125,0.19230769112426038,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,79,19,"[25077, 81443, 41536, 126231, 39488]",8.875,9.0,0.125,0.125,0.014084507026383654,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
steering,80,19,"[25077, 81443, 41536, 126231, 39488]",10.875,10.25,-0.625,0.625,0.05747126431496895,False,"{'behaviour': 'physics_internal_candidate_selection_v2', 'coefficient': 10.0, 'n_features': 5}",graph,,True,,-1
