prompt_idx,layer,zone,layer_delta,cumulative_delta,projected_logit_diff,baseline_logit_diff,flip_layer
26,25,late,2.8309783935546875,2.5239167213439946,7.148916721343994,4.625,
27,10,early,-0.1484336853027343,-0.1484336853027343,9.101566314697266,9.25,
27,11,early,0.3946990966796875,0.2462654113769532,9.496265411376953,9.25,
27,12,early,-0.3125,-0.06623458862304679,9.183765411376953,9.25,
27,13,early,0.4375,0.37126541137695324,9.621265411376953,9.25,
27,14,early,-0.1875,0.18376541137695324,9.433765411376953,9.25,
27,15,early,0.875,1.0587654113769531,10.308765411376953,9.25,
27,16,early,0.0,1.0587654113769531,10.308765411376953,9.25,
27,18,mid,0.1875,1.2462654113769531,10.496265411376953,9.25,
27,19,mid,-0.25,0.9962654113769531,10.246265411376953,9.25,
27,21,mid,0.5,1.4962654113769531,10.746265411376953,9.25,
27,22,mid,0.8387279510498046,2.334993362426758,11.584993362426758,9.25,
27,23,late,1.260457992553711,3.5954513549804688,12.845451354980469,9.25,
27,24,late,2.6454858779907227,6.240937232971191,15.490937232971191,9.25,
27,25,late,10.015386581420898,16.25632381439209,25.50632381439209,9.25,
28,10,early,0.2402348518371582,0.2402348518371582,8.302734851837158,8.0625,
28,11,early,1.0827341079711914,1.3229689598083496,9.38546895980835,8.0625,
28,12,early,0.28125,1.6042189598083496,9.66671895980835,8.0625,
28,13,early,0.0,1.6042189598083496,9.66671895980835,8.0625,
28,14,early,0.21875,1.8229689598083496,9.88546895980835,8.0625,
28,15,early,0.8125,2.6354689598083496,10.69796895980835,8.0625,
28,16,early,1.3125,3.9479689598083496,12.01046895980835,8.0625,
28,18,mid,-0.8125,3.1354689598083496,11.19796895980835,8.0625,
28,19,mid,0.40625,3.5417189598083496,11.60421895980835,8.0625,
28,21,mid,1.25,4.79171895980835,12.85421895980835,8.0625,
28,22,mid,0.1679840087890624,4.959702968597412,13.022202968597412,8.0625,
28,23,late,2.639650344848633,7.599353313446045,15.661853313446045,8.0625,
28,24,late,9.925636768341064,17.52499008178711,25.58749008178711,8.0625,
28,25,late,8.578876495361328,26.103866577148438,34.16636657714844,8.0625,
29,10,early,0.6506185531616211,0.6506185531616211,7.931868553161621,7.28125,
29,11,early,0.1293330192565918,0.7799515724182129,8.061201572418213,7.28125,
29,12,early,-0.78125,-0.0012984275817871094,7.279951572418213,7.28125,
29,13,early,0.4375,0.4362015724182129,7.717451572418213,7.28125,
29,14,early,-0.21875,0.2174515724182129,7.498701572418213,7.28125,
29,15,early,0.09375,0.3112015724182129,7.592451572418213,7.28125,
29,16,early,-0.59375,-0.2825484275817871,6.998701572418213,7.28125,
29,18,mid,0.1875,-0.09504842758178711,7.186201572418213,7.28125,
29,19,mid,0.6875,0.5924515724182129,7.873701572418213,7.28125,
29,21,mid,-0.09375,0.4987015724182129,7.779951572418213,7.28125,
29,22,mid,2.5792150497436523,3.0779166221618652,10.359166622161865,7.28125,
29,23,late,0.7693872451782225,3.847303867340088,11.128553867340088,7.28125,
29,24,late,-1.135087490081787,2.712216377258301,9.9934663772583,7.28125,
29,25,late,4.077251434326172,6.789467811584473,14.070717811584473,7.28125,
30,10,early,-1.5300188064575195,-1.5300188064575195,-0.34251880645751953,1.1875,10.0
30,11,early,0.8026018142700195,-0.7274169921875,0.4600830078125,1.1875,10.0
30,12,early,1.0,0.2725830078125,1.4600830078125,1.1875,10.0
30,13,early,0.75,1.0225830078125,2.2100830078125,1.1875,10.0
30,14,early,0.875,1.8975830078125,3.0850830078125,1.1875,10.0
30,15,early,0.25,2.1475830078125,3.3350830078125,1.1875,10.0
30,16,early,-0.8125,1.3350830078125,2.5225830078125,1.1875,10.0
30,18,mid,0.5625,1.8975830078125,3.0850830078125,1.1875,10.0
30,19,mid,-1.125,0.7725830078125,1.9600830078125,1.1875,10.0
30,21,mid,1.125,1.8975830078125,3.0850830078125,1.1875,10.0
30,22,mid,2.486931800842285,4.384514808654785,5.572014808654785,1.1875,10.0
30,23,late,4.0838727951049805,8.468387603759766,9.655887603759766,1.1875,10.0
30,24,late,1.174337387084961,9.642724990844727,10.830224990844727,1.1875,10.0
30,25,late,7.004039764404297,16.646764755249023,17.834264755249023,1.1875,10.0
31,10,early,-0.0471878051757812,-0.0471878051757812,-0.0471878051757812,0.0,11.0
31,11,early,0.4062671661376953,0.3590793609619141,0.3590793609619141,0.0,11.0
31,12,early,0.125,0.4840793609619141,0.4840793609619141,0.0,11.0
31,13,early,-0.5625,-0.07842063903808588,-0.07842063903808588,0.0,11.0
31,14,early,0.25,0.17157936096191412,0.17157936096191412,0.0,11.0
31,15,early,-0.3125,-0.14092063903808588,-0.14092063903808588,0.0,11.0
31,16,early,-0.1875,-0.3284206390380859,-0.3284206390380859,0.0,11.0
31,18,mid,-0.3125,-0.6409206390380859,-0.6409206390380859,0.0,11.0
31,19,mid,-0.8125,-1.453420639038086,-1.453420639038086,0.0,11.0
31,21,mid,0.375,-1.078420639038086,-1.078420639038086,0.0,11.0
31,22,mid,0.7209863662719727,-0.3574342727661133,-0.3574342727661133,0.0,11.0
31,23,late,1.7339067459106445,1.3764724731445312,1.3764724731445312,0.0,11.0
31,24,late,2.958277702331543,4.334750175476074,4.334750175476074,0.0,11.0
31,25,late,1.5499505996704102,5.884700775146484,5.884700775146484,0.0,11.0
32,10,early,-1.120668888092041,-1.120668888092041,1.691831111907959,2.8125,24.0
32,11,early,0.0022101402282714,-1.1184587478637695,1.6940412521362305,2.8125,24.0
32,12,early,0.5625,-0.5559587478637695,2.2565412521362305,2.8125,24.0
32,13,early,-0.875,-1.4309587478637695,1.3815412521362305,2.8125,24.0
32,14,early,-0.40625,-1.8372087478637695,0.9752912521362305,2.8125,24.0
32,15,early,0.1875,-1.6497087478637695,1.1627912521362305,2.8125,24.0
32,16,early,0.125,-1.5247087478637695,1.2877912521362305,2.8125,24.0
32,18,mid,-0.1875,-1.7122087478637695,1.1002912521362305,2.8125,24.0
32,19,mid,1.0,-0.7122087478637695,2.1002912521362305,2.8125,24.0
32,21,mid,-1.15625,-1.8684587478637695,0.9440412521362305,2.8125,24.0
32,22,mid,0.1309790611267089,-1.7374796867370605,1.0750203132629395,2.8125,24.0
32,23,late,1.480837345123291,-0.25664234161376953,2.5558576583862305,2.8125,24.0
32,24,late,-13.735255718231201,-13.99189805984497,-11.17939805984497,2.8125,24.0
32,25,late,4.444011688232422,-9.547886371612549,-6.735386371612549,2.8125,24.0
33,10,early,0.6453227996826172,0.6453227996826172,3.020322799682617,2.375,
33,11,early,-0.2273616790771484,0.41796112060546875,2.7929611206054688,2.375,
33,12,early,1.3125,1.7304611206054688,4.105461120605469,2.375,
33,13,early,0.0625,1.7929611206054688,4.167961120605469,2.375,
33,14,early,0.8125,2.6054611206054688,4.980461120605469,2.375,
33,15,early,0.75,3.3554611206054688,5.730461120605469,2.375,
33,16,early,0.5,3.8554611206054688,6.230461120605469,2.375,
33,18,mid,-0.0625,3.7929611206054688,6.167961120605469,2.375,
33,19,mid,-0.1875,3.6054611206054688,5.980461120605469,2.375,
33,21,mid,1.5625,5.167961120605469,7.542961120605469,2.375,
33,22,mid,3.9284629821777344,9.096424102783203,11.471424102783203,2.375,
33,23,late,5.439892768859863,14.536316871643066,16.911316871643066,2.375,
33,24,late,2.549960136413574,17.08627700805664,19.46127700805664,2.375,
33,25,late,6.892339706420898,23.97861671447754,26.35361671447754,2.375,
34,10,early,-0.3387556076049804,-0.3387556076049804,3.1612443923950195,3.5,
34,11,early,1.2215604782104492,0.8828048706054688,4.382804870605469,3.5,
34,12,early,0.25,1.1328048706054688,4.632804870605469,3.5,
34,13,early,-0.75,0.38280487060546875,3.8828048706054688,3.5,
34,14,early,0.875,1.2578048706054688,4.757804870605469,3.5,
34,15,early,0.25,1.5078048706054688,5.007804870605469,3.5,
34,16,early,0.0625,1.5703048706054688,5.070304870605469,3.5,
34,18,mid,0.8125,2.3828048706054688,5.882804870605469,3.5,
34,19,mid,0.125,2.5078048706054688,6.007804870605469,3.5,
34,21,mid,2.25,4.757804870605469,8.257804870605469,3.5,
34,22,mid,3.465425491333008,8.223230361938477,11.723230361938477,3.5,
34,23,late,6.051806449890137,14.275036811828613,17.775036811828613,3.5,
34,24,late,5.117850303649902,19.392887115478516,22.892887115478516,3.5,
34,25,late,15.496918678283691,34.88980579376221,38.38980579376221,3.5,
35,10,early,-0.2272024154663086,-0.2272024154663086,1.3352975845336914,1.5625,16.0
35,11,early,-0.5125255584716797,-0.7397279739379883,0.8227720260620117,1.5625,16.0
35,12,early,-0.5625,-1.3022279739379883,0.2602720260620117,1.5625,16.0
35,13,early,0.0625,-1.2397279739379883,0.3227720260620117,1.5625,16.0
35,14,early,-0.1875,-1.4272279739379883,0.13527202606201172,1.5625,16.0
35,15,early,0.0625,-1.3647279739379883,0.19777202606201172,1.5625,16.0
35,16,early,-0.25,-1.6147279739379883,-0.05222797393798828,1.5625,16.0
35,18,mid,0.5,-1.1147279739379883,0.4477720260620117,1.5625,16.0
35,19,mid,0.9375,-0.17722797393798828,1.3852720260620117,1.5625,16.0
35,21,mid,0.4375,0.2602720260620117,1.8227720260620117,1.5625,16.0
35,22,mid,2.5941524505615234,2.854424476623535,4.416924476623535,1.5625,16.0
35,23,late,-0.27809524536132807,2.576329231262207,4.138829231262207,1.5625,16.0
35,24,late,0.6913843154907227,3.2677135467529297,4.83021354675293,1.5625,16.0
35,25,late,5.377303123474121,8.64501667022705,10.20751667022705,1.5625,16.0
36,10,early,-0.6473941802978516,-0.6473941802978516,4.040105819702148,4.6875,24.0
36,11,early,1.1970243453979492,0.5496301651000977,5.237130165100098,4.6875,24.0
36,12,early,4.6875,5.237130165100098,9.924630165100098,4.6875,24.0
36,13,early,-0.71875,4.518380165100098,9.205880165100098,4.6875,24.0
36,14,early,1.03125,5.549630165100098,10.237130165100098,4.6875,24.0
36,15,early,-0.53125,5.018380165100098,9.705880165100098,4.6875,24.0
36,16,early,0.0625,5.080880165100098,9.768380165100098,4.6875,24.0
36,18,mid,-0.625,4.455880165100098,9.143380165100098,4.6875,24.0
36,19,mid,0.1875,4.643380165100098,9.330880165100098,4.6875,24.0
36,21,mid,-0.5,4.143380165100098,8.830880165100098,4.6875,24.0
36,22,mid,-0.7762956619262694,3.367084503173828,8.054584503173828,4.6875,24.0
36,23,late,-6.349790573120117,-2.982706069946289,1.704793930053711,4.6875,24.0
36,24,late,-9.367416381835938,-12.350122451782227,-7.662622451782227,4.6875,24.0
36,25,late,0.35875701904296875,-11.991365432739258,-7.303865432739258,4.6875,24.0
37,10,early,-1.487689971923828,-1.487689971923828,0.7310600280761721,2.21875,
37,11,early,0.5233192443847656,-0.9643707275390623,1.2543792724609377,2.21875,
37,12,early,0.5,-0.4643707275390623,1.7543792724609377,2.21875,
37,13,early,0.96875,0.5043792724609377,2.7231292724609375,2.21875,
37,14,early,0.0,0.5043792724609377,2.7231292724609375,2.21875,
37,15,early,0.125,0.6293792724609377,2.8481292724609375,2.21875,
37,16,early,0.84375,1.4731292724609377,3.6918792724609375,2.21875,
37,18,mid,0.28125,1.7543792724609377,3.9731292724609375,2.21875,
37,19,mid,-0.21875,1.5356292724609377,3.7543792724609375,2.21875,
37,21,mid,1.46875,3.0043792724609375,5.2231292724609375,2.21875,
37,22,mid,1.6373567581176758,4.641736030578613,6.860486030578613,2.21875,
37,23,late,-0.6423349380493164,3.999401092529297,6.218151092529297,2.21875,
37,24,late,2.7626848220825195,6.762085914611816,8.980835914611816,2.21875,
37,25,late,1.1096935272216795,7.871779441833496,10.090529441833496,2.21875,
38,10,early,0.1685948371887207,0.1685948371887207,6.668594837188721,6.5,
38,11,early,-0.0581474304199218,0.11044740676879891,6.610447406768799,6.5,
38,12,early,1.5,1.6104474067687988,8.110447406768799,6.5,
38,13,early,-0.53125,1.0791974067687988,7.579197406768799,6.5,
38,14,early,1.0,2.079197406768799,8.579197406768799,6.5,
38,15,early,-0.1875,1.8916974067687988,8.391697406768799,6.5,
38,16,early,0.5,2.391697406768799,8.891697406768799,6.5,
38,18,mid,-0.15625,2.235447406768799,8.735447406768799,6.5,
38,19,mid,0.0625,2.297947406768799,8.797947406768799,6.5,
38,21,mid,-0.3125,1.9854474067687988,8.485447406768799,6.5,
38,22,mid,3.941303253173828,5.926750659942627,12.426750659942627,6.5,
38,23,late,-2.367619514465332,3.559131145477295,10.059131145477295,6.5,
38,24,late,2.744332790374756,6.303463935852051,12.80346393585205,6.5,
38,25,late,6.23631477355957,12.539778709411621,19.03977870941162,6.5,
39,10,early,-0.8071775436401367,-0.8071775436401367,3.5053224563598633,4.3125,
39,11,early,-1.1054949760437012,-1.912672519683838,2.399827480316162,4.3125,
39,12,early,1.4375,-0.4751725196838379,3.837327480316162,4.3125,
39,13,early,1.3125,0.8373274803161621,5.149827480316162,4.3125,
39,14,early,1.125,1.962327480316162,6.274827480316162,4.3125,
39,15,early,1.1875,3.149827480316162,7.462327480316162,4.3125,
39,16,early,0.6875,3.837327480316162,8.149827480316162,4.3125,
39,18,mid,0.3125,4.149827480316162,8.462327480316162,4.3125,
39,19,mid,-0.0625,4.087327480316162,8.399827480316162,4.3125,
39,21,mid,1.34375,5.431077480316162,9.743577480316162,4.3125,
39,22,mid,6.359771728515625,11.790849208831787,16.103349208831787,4.3125,
39,23,late,1.5617704391479492,13.352619647979736,17.665119647979736,4.3125,
39,24,late,12.64768648147583,26.000306129455566,30.312806129455566,4.3125,
39,25,late,0.876667022705078,26.876973152160645,31.189473152160645,4.3125,
40,10,early,1.0219221115112305,1.0219221115112305,5.8031721115112305,4.78125,
40,11,early,0.6557073593139648,1.6776294708251953,6.458879470825195,4.78125,
40,12,early,2.3125,3.9901294708251953,8.771379470825195,4.78125,
40,13,early,-2.28125,1.7088794708251953,6.490129470825195,4.78125,
40,14,early,-0.0625,1.6463794708251953,6.427629470825195,4.78125,
40,15,early,1.40625,3.0526294708251953,7.833879470825195,4.78125,
40,16,early,1.53125,4.583879470825195,9.365129470825195,4.78125,
40,18,mid,0.125,4.708879470825195,9.490129470825195,4.78125,
40,19,mid,0.375,5.083879470825195,9.865129470825195,4.78125,
40,21,mid,-0.125,4.958879470825195,9.740129470825195,4.78125,
40,22,mid,1.477705955505371,6.436585426330566,11.217835426330566,4.78125,
40,23,late,4.239742279052734,10.6763277053833,15.4575777053833,4.78125,
40,24,late,2.4425454139709473,13.118873119354248,17.900123119354248,4.78125,
40,25,late,5.406740188598633,18.52561330795288,23.30686330795288,4.78125,
41,10,early,-0.8487849235534668,-0.8487849235534668,1.1199650764465332,1.96875,14.0
41,11,early,0.5079975128173828,-0.340787410736084,1.627962589263916,1.96875,14.0
41,12,early,-0.5,-0.840787410736084,1.127962589263916,1.96875,14.0
41,13,early,0.46875,-0.372037410736084,1.596712589263916,1.96875,14.0
41,14,early,-2.46875,-2.840787410736084,-0.872037410736084,1.96875,14.0
41,15,early,-1.3125,-4.153287410736084,-2.184537410736084,1.96875,14.0
41,16,early,1.0,-3.153287410736084,-1.184537410736084,1.96875,14.0
41,18,mid,-0.34375,-3.497037410736084,-1.528287410736084,1.96875,14.0
41,19,mid,-0.8125,-4.309537410736084,-2.340787410736084,1.96875,14.0
41,21,mid,0.59375,-3.715787410736084,-1.747037410736084,1.96875,14.0
41,22,mid,3.1272125244140625,-0.5885748863220215,1.3801751136779785,1.96875,14.0
41,23,late,0.3678321838378906,-0.22074270248413086,1.7480072975158691,1.96875,14.0
41,24,late,4.426876544952393,4.206133842468262,6.174883842468262,1.96875,14.0
41,25,late,3.962556838989258,8.16869068145752,10.13744068145752,1.96875,14.0
42,10,early,-0.5925960540771484,-0.5925960540771484,-2.0300960540771484,-1.4375,22.0
42,11,early,0.2228860855102539,-0.36970996856689453,-1.8072099685668945,-1.4375,22.0
42,12,early,1.125,0.7552900314331055,-0.6822099685668945,-1.4375,22.0
42,13,early,-0.8125,-0.05720996856689453,-1.4947099685668945,-1.4375,22.0
42,14,early,1.0625,1.0052900314331055,-0.43220996856689453,-1.4375,22.0
42,15,early,-0.125,0.8802900314331055,-0.5572099685668945,-1.4375,22.0
42,16,early,0.0625,0.9427900314331055,-0.49470996856689453,-1.4375,22.0
42,18,mid,0.0,0.9427900314331055,-0.49470996856689453,-1.4375,22.0
42,19,mid,-0.5625,0.38029003143310547,-1.0572099685668945,-1.4375,22.0
42,21,mid,0.5625,0.9427900314331055,-0.49470996856689453,-1.4375,22.0
42,22,mid,2.811277389526367,3.7540674209594727,2.3165674209594727,-1.4375,22.0
42,23,late,3.210218906402588,6.9642863273620605,5.5267863273620605,-1.4375,22.0
42,24,late,-0.3593425750732422,6.604943752288818,5.167443752288818,-1.4375,22.0
42,25,late,4.365684986114502,10.97062873840332,9.53312873840332,-1.4375,22.0
43,10,early,0.0824379920959472,0.0824379920959472,-5.011312007904053,-5.09375,
43,11,early,0.5905265808105469,0.672964572906494,-4.420785427093506,-5.09375,
43,12,early,0.21875,0.891714572906494,-4.202035427093506,-5.09375,
43,13,early,-0.15625,0.735464572906494,-4.358285427093506,-5.09375,
43,14,early,-0.1875,0.547964572906494,-4.545785427093506,-5.09375,
43,15,early,0.0,0.547964572906494,-4.545785427093506,-5.09375,
43,16,early,-0.28125,0.26671457290649403,-4.827035427093506,-5.09375,
43,18,mid,0.625,0.891714572906494,-4.202035427093506,-5.09375,
43,19,mid,0.15625,1.0479645729064941,-4.045785427093506,-5.09375,
43,21,mid,-0.40625,0.6417145729064941,-4.452035427093506,-5.09375,
43,22,mid,-3.3508949279785156,-2.7091803550720215,-7.8029303550720215,-5.09375,
43,23,late,1.7774748802185059,-0.9317054748535156,-6.025455474853516,-5.09375,
43,24,late,-6.639517784118652,-7.571223258972168,-12.664973258972168,-5.09375,
43,25,late,3.6389145851135254,-3.9323086738586426,-9.026058673858643,-5.09375,
44,10,early,-0.4321174621582031,-0.4321174621582031,-1.6821174621582031,-1.25,22.0
44,11,early,0.3081865310668945,-0.12393093109130865,-1.3739309310913086,-1.25,22.0
44,12,early,0.5625,0.43856906890869135,-0.8114309310913086,-1.25,22.0
44,13,early,-1.4375,-0.9989309310913086,-2.2489309310913086,-1.25,22.0
44,14,early,0.1875,-0.8114309310913086,-2.0614309310913086,-1.25,22.0
44,15,early,-0.5,-1.3114309310913086,-2.5614309310913086,-1.25,22.0
44,16,early,-0.0625,-1.3739309310913086,-2.6239309310913086,-1.25,22.0
44,18,mid,-0.1875,-1.5614309310913086,-2.8114309310913086,-1.25,22.0
44,19,mid,-0.3125,-1.8739309310913086,-3.1239309310913086,-1.25,22.0
44,21,mid,0.5,-1.3739309310913086,-2.6239309310913086,-1.25,22.0
44,22,mid,3.3691625595092765,1.9952316284179679,0.7452316284179679,-1.25,22.0
44,23,late,2.8707313537597656,4.8659629821777335,3.6159629821777335,-1.25,22.0
44,24,late,-2.7422351837158203,2.123727798461913,0.8737277984619132,-1.25,22.0
44,25,late,3.0226364135742188,5.146364212036132,3.896364212036132,-1.25,22.0
45,10,early,-0.0905380249023437,-0.0905380249023437,-5.371788024902344,-5.28125,
45,11,early,-0.0581769943237304,-0.1487150192260741,-5.429965019226074,-5.28125,
45,12,early,-0.09375,-0.2424650192260741,-5.523715019226074,-5.28125,
45,13,early,-0.5625,-0.8049650192260741,-6.086215019226074,-5.28125,
45,14,early,-0.3125,-1.1174650192260742,-6.398715019226074,-5.28125,
45,15,early,-0.125,-1.2424650192260742,-6.523715019226074,-5.28125,
45,16,early,0.15625,-1.0862150192260742,-6.367465019226074,-5.28125,
45,18,mid,0.21875,-0.8674650192260742,-6.148715019226074,-5.28125,
45,19,mid,0.0,-0.8674650192260742,-6.148715019226074,-5.28125,
45,21,mid,-1.09375,-1.9612150192260742,-7.242465019226074,-5.28125,
45,22,mid,-4.671994209289551,-6.633209228515625,-11.914459228515625,-5.28125,
45,23,late,1.2278857231140137,-5.405323505401611,-10.686573505401611,-5.28125,
45,24,late,-4.493860721588135,-9.899184226989746,-15.180434226989746,-5.28125,
45,25,late,1.987945556640625,-7.911238670349121,-13.192488670349121,-5.28125,
46,10,early,-0.2600917816162109,-0.2600917816162109,-2.260091781616211,-2.0,12.0
46,11,early,1.1807985305786133,0.9207067489624023,-1.0792932510375977,-2.0,12.0
46,12,early,1.34375,2.2644567489624023,0.26445674896240234,-2.0,12.0
46,13,early,-0.5625,1.7019567489624023,-0.29804325103759766,-2.0,12.0
46,14,early,1.84375,3.5457067489624023,1.5457067489624023,-2.0,12.0
46,15,early,0.34375,3.8894567489624023,1.8894567489624023,-2.0,12.0
46,16,early,0.6875,4.576956748962402,2.5769567489624023,-2.0,12.0
46,18,mid,0.125,4.701956748962402,2.7019567489624023,-2.0,12.0
46,19,mid,0.125,4.826956748962402,2.8269567489624023,-2.0,12.0
46,21,mid,0.625,5.451956748962402,3.4519567489624023,-2.0,12.0
46,22,mid,2.9082231521606445,8.360179901123047,6.360179901123047,-2.0,12.0
46,23,late,3.6996779441833496,12.059857845306396,10.059857845306396,-2.0,12.0
46,24,late,1.1739654541015625,13.233823299407959,11.233823299407959,-2.0,12.0
46,25,late,7.49179744720459,20.72562074661255,18.72562074661255,-2.0,12.0
47,10,early,-0.6989498138427734,-0.6989498138427734,-4.386449813842773,-3.6875,
47,11,early,0.3711633682250976,-0.32778644561767584,-4.015286445617676,-3.6875,
47,12,early,0.625,0.29721355438232416,-3.390286445617676,-3.6875,
47,13,early,-0.3125,-0.015286445617675837,-3.702786445617676,-3.6875,
47,14,early,0.4375,0.42221355438232416,-3.265286445617676,-3.6875,
47,15,early,-0.1875,0.23471355438232416,-3.452786445617676,-3.6875,
47,16,early,-0.0625,0.17221355438232416,-3.515286445617676,-3.6875,
47,18,mid,0.75,0.9222135543823242,-2.765286445617676,-3.6875,
47,19,mid,0.25,1.1722135543823242,-2.515286445617676,-3.6875,
47,21,mid,-0.5,0.6722135543823242,-3.015286445617676,-3.6875,
47,22,mid,-1.439352035522461,-0.7671384811401367,-4.454638481140137,-3.6875,
47,23,late,1.028940200805664,0.26180171966552734,-3.4256982803344727,-3.6875,
47,24,late,-2.6781415939331055,-2.416339874267578,-6.103839874267578,-3.6875,
47,25,late,3.863036632537842,1.4466967582702637,-2.2408032417297363,-3.6875,
48,10,early,-0.3302712440490722,-0.3302712440490722,5.763478755950928,6.09375,
48,11,early,0.3036732673645019,-0.026597976684570312,6.06715202331543,6.09375,
48,12,early,0.09375,0.06715202331542969,6.16090202331543,6.09375,
48,13,early,0.125,0.1921520233154297,6.28590202331543,6.09375,
48,14,early,0.75,0.9421520233154297,7.03590202331543,6.09375,
48,15,early,0.09375,1.0359020233154297,7.12965202331543,6.09375,
48,16,early,0.9375,1.9734020233154297,8.06715202331543,6.09375,
48,18,mid,0.125,2.0984020233154297,8.19215202331543,6.09375,
48,19,mid,0.3125,2.4109020233154297,8.50465202331543,6.09375,
48,21,mid,0.46875,2.8796520233154297,8.97340202331543,6.09375,
48,22,mid,2.662278175354004,5.541930198669434,11.635680198669434,6.09375,
48,23,late,-1.3542146682739258,4.187715530395508,10.281465530395508,6.09375,
48,24,late,0.8869576454162598,5.074673175811768,11.168423175811768,6.09375,
48,25,late,5.5352783203125,10.609951496124268,16.703701496124268,6.09375,
49,10,early,-0.132662296295166,-0.132662296295166,6.617337703704834,6.75,
49,11,early,-0.0264410972595214,-0.1591033935546874,6.5908966064453125,6.75,
49,12,early,0.71875,0.5596466064453126,7.3096466064453125,6.75,
49,13,early,0.59375,1.1533966064453125,7.9033966064453125,6.75,
49,14,early,0.375,1.5283966064453125,8.278396606445312,6.75,
49,15,early,-0.09375,1.4346466064453125,8.184646606445312,6.75,
49,16,early,0.78125,2.2158966064453125,8.965896606445312,6.75,
49,18,mid,0.21875,2.4346466064453125,9.184646606445312,6.75,
49,19,mid,0.5,2.9346466064453125,9.684646606445312,6.75,
49,21,mid,-0.28125,2.6533966064453125,9.403396606445312,6.75,
49,22,mid,0.9324188232421874,3.5858154296875,10.3358154296875,6.75,
49,23,late,2.859957695007324,6.445773124694824,13.195773124694824,6.75,
49,24,late,9.032160758972168,15.477933883666992,22.227933883666992,6.75,
49,25,late,6.01569366455078,21.493627548217773,28.243627548217773,6.75,
50,10,early,-1.277021408081055,-1.277021408081055,6.097978591918945,7.375,
50,11,early,0.0170440673828125,-1.2599773406982424,6.115022659301758,7.375,
50,12,early,-0.40625,-1.6662273406982424,5.708772659301758,7.375,
50,13,early,0.375,-1.2912273406982424,6.083772659301758,7.375,
50,14,early,-0.28125,-1.5724773406982424,5.802522659301758,7.375,
50,15,early,0.0,-1.5724773406982424,5.802522659301758,7.375,
50,16,early,-0.28125,-1.8537273406982424,5.521272659301758,7.375,
50,18,mid,0.25,-1.6037273406982424,5.771272659301758,7.375,
50,19,mid,-0.15625,-1.7599773406982424,5.615022659301758,7.375,
50,21,mid,0.65625,-1.1037273406982424,6.271272659301758,7.375,
50,22,mid,0.2358226776123046,-0.8679046630859378,6.5070953369140625,7.375,
50,23,late,0.0917234420776366,-0.7761812210083012,6.598818778991699,7.375,
50,24,late,-0.59527587890625,-1.3714570999145512,6.003542900085449,7.375,
50,25,late,-0.32835578918457003,-1.6998128890991213,5.675187110900879,7.375,
51,10,early,-0.0047922134399414,-0.0047922134399414,7.620207786560059,7.625,
51,11,early,0.2099676132202148,0.20517539978027338,7.830175399780273,7.625,
51,12,early,0.34375,0.5489253997802734,8.173925399780273,7.625,
51,13,early,0.0,0.5489253997802734,8.173925399780273,7.625,
51,14,early,0.375,0.9239253997802734,8.548925399780273,7.625,
51,15,early,0.40625,1.3301753997802734,8.955175399780273,7.625,
51,16,early,0.375,1.7051753997802734,9.330175399780273,7.625,
51,18,mid,0.0,1.7051753997802734,9.330175399780273,7.625,
51,19,mid,0.15625,1.8614253997802734,9.486425399780273,7.625,
51,21,mid,0.3125,2.1739253997802734,9.798925399780273,7.625,
51,22,mid,1.9237823486328125,4.097707748413086,11.722707748413086,7.625,
51,23,late,-0.262918472290039,3.834789276123047,11.459789276123047,7.625,
51,24,late,-0.311970233917236,3.522819042205811,11.14781904220581,7.625,
51,25,late,4.48115348815918,8.00397253036499,15.62897253036499,7.625,
52,10,early,0.1869754791259765,0.1869754791259765,6.374475479125977,6.1875,
52,11,early,0.1889257431030273,0.3759012222290038,6.563401222229004,6.1875,
52,12,early,-0.0625,0.3134012222290038,6.500901222229004,6.1875,
52,13,early,0.0,0.3134012222290038,6.500901222229004,6.1875,
52,14,early,0.125,0.4384012222290038,6.625901222229004,6.1875,
52,15,early,0.125,0.5634012222290038,6.750901222229004,6.1875,
52,16,early,0.625,1.188401222229004,7.375901222229004,6.1875,
52,18,mid,-0.5,0.6884012222290039,6.875901222229004,6.1875,
52,19,mid,0.4375,1.125901222229004,7.313401222229004,6.1875,
52,21,mid,0.53125,1.657151222229004,7.844651222229004,6.1875,
52,22,mid,0.776824951171875,2.433976173400879,8.621476173400879,6.1875,
52,23,late,2.453357696533203,4.887333869934082,11.074833869934082,6.1875,
52,24,late,7.318376541137695,12.205710411071777,18.393210411071777,6.1875,
52,25,late,-0.03500747680664078,12.170702934265137,18.358202934265137,6.1875,
53,10,early,-0.9784317016601562,-0.9784317016601562,6.959068298339844,7.9375,
53,11,early,0.2010483741760254,-0.7773833274841309,7.160116672515869,7.9375,
53,12,early,-0.1875,-0.9648833274841309,6.972616672515869,7.9375,
53,13,early,0.53125,-0.43363332748413086,7.503866672515869,7.9375,
53,14,early,-0.5625,-0.9961333274841309,6.941366672515869,7.9375,
53,15,early,0.09375,-0.9023833274841309,7.035116672515869,7.9375,
53,16,early,-0.5625,-1.4648833274841309,6.472616672515869,7.9375,
53,18,mid,-0.1875,-1.6523833274841309,6.285116672515869,7.9375,
53,19,mid,0.0,-1.6523833274841309,6.285116672515869,7.9375,
