experiment_type,prompt_idx,n,count_abs_effect_size,mean_abs_effect_size,median_abs_effect_size,std_abs_effect_size,mean_effect_size,median_effect_size,mean_relative_effect,mean_baseline_logit_diff,mean_intervened_logit_diff,sign_flip_rate,n_sign_flips,has_control_rows,all_graph,feature_source_mode,layer_has_graph_features
steering,35,16,16.0,1.859375,1.03125,1.9455478020341725,-1.44140625,-1.03125,0.39666666582044446,4.6875,3.24609375,0.125,2,False,True,graph,True
steering,36,16,16.0,2.86328125,2.625,2.2462026694605424,-0.42578125,-0.84375,1.8324999882720001,1.5625,1.13671875,0.375,6,False,True,graph,True
steering,37,16,16.0,0.615234375,0.40625,0.6289167636284763,-0.091796875,-0.171875,0.13962765925758258,-4.40625,-4.498046875,0.0,0,False,True,graph,True
steering,38,16,16.0,1.93359375,1.40625,1.7831267525403234,-0.890625,-0.8125,0.8714788693116446,2.21875,1.328125,0.25,4,False,True,graph,True
steering,39,16,16.0,0.26171875,0.28125,0.14108720338263614,-0.05859375,-0.09375,1.0468749581250019,-0.25,-0.30859375,0.1875,3,False,True,graph,True
steering,40,16,16.0,1.162109375,1.15625,0.8443453725063677,0.568359375,0.375,0.11919070500595817,-9.75,-9.181640625,0.0,0,False,True,graph,True
steering,41,16,16.0,0.978515625,0.65625,0.8835680763658885,0.123046875,-0.25,0.164802631301385,-5.9375,-5.814453125,0.0,0,False,True,graph,True
steering,42,16,16.0,1.994140625,1.40625,1.5882961729705567,-0.900390625,-1.109375,0.2874436932793604,6.9375,6.037109375,0.0,0,False,True,graph,True
steering,43,16,16.0,1.34765625,1.3125,0.5687013486517624,-0.48046875,-0.96875,1.134868411495845,1.1875,0.70703125,0.375,6,False,True,graph,True
steering,44,16,16.0,1.22265625,0.625,1.395018807743585,-0.01953125,-0.4375,0.1778409088322314,6.875,6.85546875,0.0,0,False,True,graph,True
steering,45,16,16.0,1.181640625,0.796875,1.2530285576978084,-0.052734375,-0.1875,0.9453124924375,1.25,1.197265625,0.1875,3,False,True,graph,True
steering,46,16,16.0,1.07421875,0.75,0.9583701306341234,-0.40234375,-0.328125,0.3437499989,-3.125,-3.52734375,0.0,0,False,True,graph,True
steering,47,16,16.0,0.859375,0.75,0.5979565898402102,-0.765625,-0.75,1.9642856693877562,-0.4375,-1.203125,0.0625,1,False,True,graph,True
steering,48,16,16.0,0.6875,0.65625,0.41158357798467454,-0.26953125,-0.359375,0.13253012022644792,-5.1875,-5.45703125,0.0,0,False,True,graph,True
steering,49,16,16.0,0.8046875,0.6875,0.5631362142797542,0.015625,0.09375,1.4305555301234572,0.5625,0.578125,0.3125,5,False,True,graph,True
steering,50,16,16.0,1.5078125,1.59375,0.5963757728982625,0.09375,-0.15625,3.015624939687501,0.5,0.59375,0.5,8,False,True,graph,True
