group,layer,axis,len_change,rot_mag,cos_before_after,null_rot_mean,null_rot_std,null_len_mean,null_len_std,rot_z,len_z,cos_delta_u_before,cos_delta_u_after
L18_alpha_counterweight,14,u,0.0005719758337363601,0.008896145038306713,0.9998722076416016,0.0002142665841802227,0.00014851974396580078,-4.883855843900165e-05,5.496663168882158e-05,58.45566230213356,11.29418119539636,0.009576584212481976,0.009860089980065823
L18_alpha_counterweight,14,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009576584212481976,0.009860089980065823
L18_alpha_counterweight,15,u,0.0007539150537922978,0.009799228981137276,0.9998603463172913,0.00022973576878939638,0.00016120562148967313,-5.633525304347131e-05,6.88992773770532e-05,59.36166345971651,11.759753917995369,-0.0013419613242149353,-0.0009042108431458473
L18_alpha_counterweight,15,delta,0.0,0.0,0.9999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013419613242149353,-0.0009042108431458473
L18_alpha_counterweight,16,u,0.0009796499507501721,0.010990174487233162,0.9998618960380554,0.00025426998677176017,0.00017865996361532237,-6.766389798258387e-05,7.860738378393913e-05,60.090935832950294,13.323182570594179,-0.018441542983055115,-0.018191736191511154
L18_alpha_counterweight,16,delta,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018441542983055115,-0.018191736191511154
L18_alpha_counterweight,17,u,0.0009734252234920859,0.01205811183899641,0.9998508095741272,0.00027306486922498154,0.00019104756915910043,-6.475804786987283e-05,7.53667848085637e-05,61.6861305041083,13.774894326521252,-0.010606715455651283,-0.010589835233986378
L18_alpha_counterweight,17,delta,0.0,0.0,0.9999999403953552,0.0,0.0,0.0,0.0,0.0,0.0,-0.010606715455651283,-0.010589835233986378
L18_alpha_counterweight,18,u,0.0009025190956890583,0.012949087657034397,0.9998394846916199,0.00028918262496517854,0.00020510205781771034,-6.206619639215205e-05,8.635110938417975e-05,61.72460404427991,11.170373242300071,-0.004359998740255833,-0.0040550753474235535
L18_alpha_counterweight,18,delta,-0.00020194376702420413,0.04158132150769234,0.9999563097953796,0.011296519802999682,0.00959809501606936,-0.0008602787072504725,0.0008957464661756328,3.1552926386638687,0.7349559614575409,-0.004359998740255833,-0.0040550753474235535
L18_alpha_counterweight,19,u,0.000262321496848017,0.010814858600497246,0.9998764991760254,0.00024525285039089795,0.00017122112743592137,-4.722682911051379e-05,7.449448924566415e-05,61.730372752563454,4.155262675539075,0.010079462081193924,0.010388602502644062
L18_alpha_counterweight,19,delta,0.002614842727780342,0.07204124331474304,0.9999179840087891,0.012153104448225349,0.010289182654788488,-0.0005739023600654036,0.0013485136908433452,5.8204946938279525,2.364635038459642,0.010079462081193924,0.010388602502644062
